1.0,507,-829,77
1.0,-566,-366,385
1.0,967,555,891
1.0,-579,-148,567
1.0,282,-545,144
0.0,68,913,-854
1.0,902,321,645
1.0,-282,5,306
0.0,346,680,-930
0.0,644,-252,-970
0.0,-273,678,-649
1.0,346,-676,-421
1.0,473,-666,125
0.0,-773,484,-723
0.0,-214,963,-50
0.0,599,921,-760
0.0,417,452,-679
1.0,248,-547,896
1.0,-78,-995,910
0.0,123,-217,-574
1.0,-207,669,959
0.0,414,341,-664
1.0,-120,-176,66
0.0,36,264,-854
1.0,-767,-733,433
1.0,-817,-891,-68
1.0,882,127,366
1.0,459,-527,-195
1.0,-176,-625,675
1.0,-274,-160,253
1.0,661,-117,135
1.0,-780,-207,600
0.0,689,159,-904
0.0,-489,284,254
1.0,519,-78,522
0.0,-88,-337,-870
0.0,675,-261,-752
0.0,-919,464,258
1.0,748,996,409
0.0,-934,117,-843
1.0,527,-517,837
0.0,204,454,215
0.0,-492,579,655
1.0,543,-155,295
1.0,778,-859,993
0.0,-183,-933,-667
0.0,-871,437,-350
1.0,-36,168,494
0.0,-429,215,-302
0.0,-911,358,728
1.0,229,-515,195
1.0,-84,939,857
1.0,-354,-388,339
0.0,-577,-984,-760
1.0,916,-792,782
1.0,583,724,354
1.0,-306,-650,322
0.0,-807,534,-759
1.0,805,-689,-254
1.0,333,-309,-26
1.0,-9,-471,-365
1.0,728,970,935
0.0,-87,-524,-626
1.0,310,-406,-213
0.0,245,472,103
1.0,693,-579,-5
1.0,-277,-803,3
0.0,-444,332,-130
1.0,-365,-864,-223
0.0,-333,-90,-192
0.0,331,430,34
1.0,629,310,751
1.0,-133,-677,-238
0.0,644,-188,-650
0.0,-984,-232,-782
0.0,256,656,-840
1.0,489,-668,688
0.0,307,352,-359
1.0,-854,-590,289
0.0,-940,171,101
0.0,609,343,-958
1.0,-373,-852,366
0.0,876,398,-812
0.0,-796,694,428
0.0,-388,-234,-779
0.0,-288,-120,-530
0.0,-349,821,-170
1.0,-128,-683,639
1.0,926,921,612
1.0,953,124,-172
0.0,-786,-756,-336
0.0,178,748,-11
0.0,-927,-341,-40
1.0,441,522,548
1.0,549,541,537
0.0,-325,6,-620
0.0,213,399,-718
0.0,92,71,-249
0.0,-852,403,197
1.0,255,382,992
0.0,618,-455,-794
0.0,-75,-38,-840
0.0,-844,284,26
1.0,686,-545,45
0.0,606,-623,-892
0.0,-889,188,-655
0.0,-267,72,-258
0.0,-242,918,679
1.0,242,443,678
0.0,290,18,-595
1.0,721,-991,117
1.0,79,-457,929
0.0,101,442,28
1.0,-435,-74,309
0.0,-952,-167,-89
0.0,-361,712,540
0.0,-982,-850,-302
1.0,-328,-957,-212
1.0,-727,-591,917
0.0,-404,-808,-435
0.0,-802,189,29
1.0,-295,-192,491
0.0,275,410,-430
0.0,-456,777,-324
1.0,158,833,891
1.0,-741,-233,934
1.0,213,-292,434
0.0,-843,366,201
1.0,283,-867,-387
0.0,807,720,-503
0.0,-681,355,-104
0.0,-324,955,-13
0.0,175,742,-732
1.0,261,-402,-444
1.0,532,175,975
1.0,-168,367,676
1.0,-540,-769,312
1.0,-968,49,830
0.0,-275,495,-951
1.0,-695,-103,676
1.0,111,-926,779
1.0,352,-368,886
0.0,534,377,-625
0.0,-832,847,322
0.0,818,147,-764
1.0,625,302,608
1.0,-419,121,536
0.0,495,-524,-728
0.0,764,387,-163
0.0,-376,748,417
1.0,636,930,938
0.0,511,764,3
0.0,-725,337,-20
0.0,-410,-664,-343
1.0,182,562,534
0.0,-684,457,-896
0.0,229,272,77
0.0,753,546,-903
0.0,248,277,31
1.0,249,-685,404
0.0,330,-97,-717
1.0,832,483,-61
1.0,-41,-486,621
1.0,512,-533,400
1.0,875,-153,-7
0.0,-321,238,-462
1.0,127,-392,792
1.0,799,-430,-336
1.0,983,-251,355
0.0,60,-262,-495
0.0,-684,654,-430
0.0,-120,99,-664
0.0,-438,-341,-222
0.0,-276,484,-910
0.0,142,-770,-893
0.0,-489,672,87
1.0,976,-265,89
0.0,826,835,-997
0.0,-868,533,-904
0.0,-13,766,-619
1.0,-429,525,754
0.0,-487,942,-739
1.0,808,-297,822
1.0,613,-905,-343
1.0,546,-373,773
0.0,-394,521,-363
1.0,-410,-942,442
0.0,-927,820,588
1.0,-853,-510,833
1.0,354,455,841
1.0,-153,-272,574
1.0,611,-59,-190
1.0,-7,-987,577
0.0,-269,805,411
1.0,-298,-593,660
1.0,138,488,418
0.0,-86,132,-975
1.0,933,239,547
1.0,826,-534,-800
0.0,658,699,79
1.0,704,-416,-716
1.0,-692,-307,308
1.0,730,888,521
0.0,957,436,-860
1.0,246,-205,401
1.0,-473,-583,85
0.0,-892,499,-928
1.0,426,206,692
1.0,-107,-536,427
0.0,-856,970,-229
0.0,145,395,23
1.0,314,123,731
0.0,-906,470,-126
0.0,-850,-447,-986
0.0,782,191,-382
0.0,435,618,116
1.0,-467,70,564
1.0,441,-186,-172
1.0,851,174,594
1.0,908,-526,392
1.0,-683,-753,851
0.0,-583,501,572
1.0,-847,-489,900
1.0,-694,-571,725
1.0,-64,5,612
0.0,-391,401,-624
1.0,645,-277,967
0.0,790,284,-393
1.0,-156,-898,-563
0.0,-390,175,-184
0.0,-911,965,343
1.0,55,-380,-143
0.0,-827,-19,440
1.0,819,317,165
1.0,299,636,855
1.0,509,-931,229
0.0,-377,909,-600
0.0,-244,498,-865
1.0,-179,-872,723
0.0,-169,-937,-681
0.0,-760,-630,-131
1.0,897,-423,490
1.0,-40,-594,322
1.0,-932,-669,749
0.0,568,357,-81
0.0,-604,30,-194
1.0,741,471,217
0.0,902,812,43
1.0,-206,-675,-81
1.0,42,-824,518
0.0,-785,-20,-267
1.0,-658,-809,511
1.0,398,-809,344
0.0,-854,976,7
0.0,-978,-845,-880
1.0,902,134,627
1.0,-661,-953,637
0.0,-942,192,-699
0.0,-871,898,-139
1.0,855,-535,400
1.0,494,-584,471
1.0,241,222,830
0.0,-329,-850,-950
1.0,566,-403,109
0.0,253,841,-508
1.0,371,-527,-101
1.0,-582,-584,526
0.0,-124,416,320
0.0,-814,793,-187
0.0,314,872,-527
0.0,164,896,-505
0.0,14,298,-643
1.0,-649,-78,743
1.0,907,-411,812
0.0,232,-702,-841
1.0,-242,-192,807
0.0,911,514,-282
0.0,-844,-763,-114
0.0,627,987,-835
1.0,450,-275,-445
0.0,246,757,-54
0.0,-447,-322,-664
1.0,337,795,575
1.0,233,254,339
0.0,-3,695,-674
0.0,-585,193,10
0.0,812,505,-375
0.0,-547,455,283
1.0,765,410,189
1.0,-56,435,757
1.0,748,696,526
0.0,993,234,-858
1.0,215,-917,668
1.0,-235,-957,161
1.0,-892,-362,338
0.0,-886,228,488
1.0,158,359,793
0.0,268,-221,-929
0.0,726,-261,-708
1.0,943,-125,278
1.0,150,-489,-346
1.0,-363,-178,382
1.0,908,-578,804
0.0,-466,604,229
0.0,-284,563,293
1.0,-358,606,961
0.0,-844,614,316
1.0,-204,592,619
1.0,-814,-595,860
1.0,-97,-967,-127
0.0,969,909,-361
1.0,-305,-862,189
0.0,621,809,-130
1.0,300,-708,269
0.0,-896,828,-219
1.0,741,-219,957
1.0,261,-570,306
1.0,419,-434,112
0.0,-526,967,-676
1.0,767,-934,-261
1.0,175,308,156
0.0,-526,-733,-325
0.0,377,614,-565
1.0,-449,353,844
0.0,729,-205,-786
0.0,980,998,-472
1.0,703,-872,499
1.0,925,-172,-605
0.0,-639,818,826
1.0,-527,-794,464
0.0,-208,588,-113
0.0,-386,221,255
0.0,-789,977,-13
1.0,985,236,156
0.0,157,-98,-217
0.0,-201,844,332
0.0,-39,-123,-120
1.0,159,-571,-350
1.0,-215,-296,337
0.0,-3,588,-45
0.0,73,488,-204
1.0,-584,-825,564
0.0,45,901,663
0.0,-301,134,-71
0.0,-581,562,-817
1.0,24,-387,656
1.0,696,-173,398
1.0,805,559,711
0.0,689,808,-156
1.0,-939,-688,491
1.0,801,367,597
0.0,-13,-433,-474
0.0,210,730,-464
0.0,-614,-798,-745
0.0,744,736,117
1.0,458,-105,717
0.0,-656,158,-977
0.0,59,774,-188
0.0,332,-852,-941
0.0,-454,766,-645
1.0,124,-772,162
1.0,861,-998,-672
1.0,-495,-326,562
1.0,414,492,237
0.0,-297,-619,-642
1.0,676,-241,146
1.0,-585,-54,893
1.0,-191,-964,275
0.0,-755,-957,-424
1.0,822,-299,-519
0.0,-679,147,-558
1.0,-279,-225,770
0.0,427,-48,-491
1.0,-130,666,820
1.0,-660,-625,777
0.0,73,114,-861
1.0,-581,-941,630
0.0,-781,-158,-528
1.0,113,-492,638
0.0,921,589,-349
0.0,-279,9,-691
0.0,45,4,-25
0.0,406,714,-549
1.0,381,-353,-7
1.0,-135,-119,922
0.0,-868,666,-352
0.0,-726,-563,-285
1.0,110,-539,326
1.0,-19,-745,-379
1.0,386,-312,271
0.0,-5,930,311
1.0,542,31,-104
0.0,-34,208,-542
0.0,-931,496,-486
1.0,-275,552,983
0.0,-329,546,-958
0.0,-823,278,-625
0.0,894,632,-382
0.0,-680,720,-520
1.0,-712,-62,757
0.0,-82,-418,-976
1.0,-483,-845,-99
1.0,-705,229,812
0.0,-396,44,-277
0.0,-564,67,182
0.0,-565,-571,-600
0.0,47,-235,-443
0.0,-977,883,-302
1.0,-467,-367,698
1.0,-546,296,842
1.0,874,233,-334
1.0,-369,-392,645
1.0,-301,-783,179
1.0,569,367,600
0.0,197,962,200
0.0,-629,-194,-211
0.0,99,-264,-521
1.0,391,-684,575
0.0,-455,213,-306
1.0,827,-834,258
0.0,579,-188,-764
1.0,920,-554,818
0.0,656,448,-425
1.0,159,219,786
0.0,-346,30,-132
1.0,22,-222,77
0.0,-359,410,-185
1.0,481,-612,394
0.0,-339,-43,-221
0.0,-323,-124,-808
1.0,633,-170,977
0.0,156,961,-668
1.0,-116,291,871
1.0,394,-496,530
1.0,-961,-364,995
0.0,525,337,-817
0.0,-744,871,-919
1.0,226,-287,48
1.0,843,-712,514
0.0,-985,404,-704
1.0,864,111,632
0.0,-941,706,427
0.0,-269,-547,-605
0.0,-363,797,-702
1.0,-936,-540,701
0.0,656,794,-412
0.0,815,-88,-689
0.0,-460,761,-959
0.0,617,587,-524
1.0,658,-567,937
0.0,300,659,-519
1.0,865,-633,-129
1.0,39,265,587
1.0,-271,-900,600
1.0,583,427,502
1.0,275,-49,669
0.0,-854,-940,-461
0.0,881,612,-508
1.0,860,-609,-245
0.0,15,674,349
0.0,-159,531,-781
1.0,690,-98,-19
1.0,6,-789,761
1.0,803,120,209
0.0,-325,141,-925
1.0,850,-952,168
1.0,-878,-391,898
1.0,798,-491,902
1.0,385,773,683
1.0,440,-392,920
0.0,-427,-73,-188
0.0,691,-270,-728
0.0,375,-534,-788
0.0,330,645,-221
0.0,-964,570,-881
0.0,-42,441,72
0.0,-422,833,-580
0.0,-315,-417,-522
0.0,724,860,-129
0.0,554,149,-258
1.0,903,-578,35
0.0,-85,437,-276
1.0,350,-930,543
1.0,603,523,482
0.0,-184,552,-387
1.0,-635,-512,776
0.0,442,621,-866
0.0,711,838,-314
0.0,178,72,-645
1.0,-792,-924,28
0.0,-590,683,-257
1.0,-1000,-344,609
0.0,-573,-831,-381
0.0,-481,476,211
1.0,-136,745,844
1.0,582,650,603
0.0,540,-353,-864
0.0,-306,680,600
1.0,627,-836,259
1.0,847,339,764
0.0,-158,-790,-955
1.0,995,778,737
0.0,-630,-88,-816
0.0,566,973,-390
1.0,350,-307,677
1.0,673,-978,387
0.0,324,938,-392
1.0,-462,-427,927
1.0,66,-835,-593
1.0,585,-329,-462
1.0,523,178,942
1.0,426,-210,608
1.0,-112,-1000,831
0.0,-673,-27,-84
1.0,206,-947,-181
0.0,93,705,236
1.0,604,-794,-322
0.0,-562,-320,-349
0.0,-181,-177,-84
0.0,305,455,-697
1.0,184,-610,940
0.0,366,-5,-559
1.0,-749,-385,169
1.0,602,-365,-304
1.0,790,-704,-60
0.0,954,944,-428
1.0,712,-39,-264
0.0,364,438,-850
0.0,-475,967,114
1.0,339,548,957
1.0,512,-466,44
0.0,311,669,-318
0.0,-684,765,367
1.0,-277,-509,-99
1.0,315,-466,932
1.0,140,347,457
1.0,-29,-399,-195
1.0,848,63,-104
0.0,-292,698,-252
0.0,321,490,-708
0.0,-945,-533,-813
1.0,-81,-163,-37
0.0,-300,-824,-881
0.0,-239,-446,-927
0.0,802,25,-573
0.0,-938,608,-572
1.0,322,-158,-254
1.0,-651,415,874
0.0,-380,506,240
0.0,512,389,-122
1.0,188,-776,-136
1.0,-93,-317,870
0.0,-454,783,-259
0.0,409,449,-581
0.0,-118,698,574
0.0,-809,493,-829
1.0,806,-688,-562
0.0,945,111,-945
1.0,367,9,484
0.0,-99,859,-54
0.0,-228,469,-840
0.0,-856,-508,-516
1.0,721,-903,414
0.0,-885,707,301
1.0,-409,-259,213
1.0,917,24,938
0.0,-952,591,-509
1.0,449,851,671
1.0,994,568,144
1.0,450,-331,517
0.0,426,432,-312
0.0,128,576,-142
1.0,815,865,868
0.0,245,939,-518
