0.0,-160,231,210,947,-720
1.0,-946,-601,-979,-764,89
1.0,-694,-566,-954,-732,48
1.0,-697,-304,232,163,-341
0.0,109,422,-931,-478,330
0.0,188,700,-458,715,-653
0.0,610,550,-335,-630,568
1.0,-511,-338,-190,-885,43
0.0,360,75,-903,501,-820
0.0,-825,989,-451,-415,114
1.0,-46,173,695,-286,246
0.0,-132,-155,-772,388,374
0.0,780,937,846,708,543
0.0,408,420,-793,-805,-373
0.0,-313,-58,-983,709,563
1.0,128,908,266,-619,-782
0.0,-562,261,-691,-575,-709
0.0,527,-776,-219,368,624
1.0,-610,-53,-440,-589,-365
0.0,-498,-324,-61,719,-119
1.0,811,525,215,-746,-96
0.0,197,-591,-549,37,706
0.0,0,-423,-977,274,292
0.0,-465,954,298,751,103
1.0,613,146,987,-403,240
1.0,23,487,434,181,262
0.0,-652,27,-751,32,554
1.0,488,-621,-57,-680,941
0.0,805,44,-999,-60,454
1.0,732,-496,-204,-890,-429
1.0,-537,-668,-615,-581,-436
0.0,558,-969,-945,923,305
1.0,-538,852,92,11,877
1.0,-685,-435,881,-344,-745
1.0,625,-663,-958,-962,612
0.0,-871,883,-761,980,208
0.0,-388,-34,-206,940,366
1.0,862,-947,-144,175,679
1.0,-877,127,381,-308,676
1.0,-633,-559,725,-710,426
1.0,973,-757,905,-858,912
1.0,327,210,616,228,924
0.0,207,246,-578,923,-299
1.0,-963,432,635,394,236
1.0,329,22,295,-937,-100
0.0,-498,798,-421,-114,471
0.0,229,374,927,613,-748
1.0,-455,-783,171,427,112
0.0,871,-920,-445,-175,286
1.0,-466,-921,-966,-808,-514
0.0,721,-291,452,925,-1000
0.0,-820,-246,-243,911,-951
1.0,-711,281,741,-887,-695
1.0,29,-504,489,455,-441
0.0,-342,910,356,715,-761
1.0,-576,570,-504,-805,136
0.0,-779,998,304,685,-967
0.0,-385,-438,-743,-283,-448
0.0,515,636,33,-106,102
0.0,522,342,-365,-24,778
0.0,209,488,-872,-187,-205
0.0,-845,998,-290,-68,741
0.0,-525,382,261,328,-328
0.0,-490,-698,-585,253,408
1.0,-863,-186,-645,-119,734
1.0,-237,-63,504,400,419
1.0,-861,397,217,-480,729
0.0,25,793,185,-200,-688
1.0,95,-852,519,-389,308
0.0,-16,-720,-787,326,-590
0.0,-524,34,-439,-16,231
0.0,-511,109,-46,540,27
1.0,-568,-159,922,850,-370
1.0,-864,-943,-310,-34,-962
0.0,475,228,-502,374,-733
1.0,-615,-641,-343,-548,758
0.0,-141,527,-842,-192,-116
0.0,-159,756,-982,311,313
1.0,607,-421,395,-367,616
0.0,736,-277,-920,9,-171
1.0,441,384,253,-408,829
0.0,530,116,783,928,-700
0.0,-969,411,-329,-51,-365
1.0,-780,-155,473,-139,922
0.0,421,-107,519,626,-237
0.0,-503,825,-466,239,632
0.0,-194,-463,-565,-112,-707
1.0,695,632,550,443,854
1.0,456,180,781,86,802
0.0,701,640,359,-57,-916
1.0,-899,-736,-28,345,-528
1.0,225,-539,192,-452,97
0.0,-934,976,-973,749,-606
1.0,-785,139,588,-70,565
0.0,-328,423,-196,-41,-312
0.0,269,718,-635,85,2
0.0,600,113,68,782,550
1.0,-604,641,20,-335,-300
0.0,-361,600,-242,246,395
0.0,813,-128,-896,-300,570
1.0,-304,46,38,-229,589
1.0,-48,717,651,400,240
1.0,56,-997,63,-42,345
0.0,888,481,-149,-807,-318
0.0,419,-907,-185,-1,-638
0.0,-255,738,-808,281,-395
0.0,-453,920,-247,380,-644
0.0,-172,317,-9,293,-687
1.0,-4,-471,147,-436,-879
0.0,113,653,-664,-33,-93
1.0,-832,374,-112,-813,346
1.0,634,624,976,248,-172
1.0,-548,-478,742,556,-871
1.0,230,-998,935,-812,922
1.0,-543,755,121,-739,642
0.0,-825,421,-823,113,115
1.0,-938,-685,-707,-900,-16
1.0,411,-864,-213,-676,-92
0.0,-267,-317,-868,834,736
0.0,253,81,98,62,-983
1.0,995,-729,838,-910,-857
0.0,164,887,172,61,-894
1.0,-952,-619,577,-208,-114
0.0,-149,560,112,304,439
0.0,972,131,159,-103,-771
0.0,-303,-731,-971,143,-792
1.0,-638,-767,761,768,-678
1.0,-827,767,440,425,402
0.0,252,-199,-806,-317,-464
0.0,-788,-438,-760,845,-430
1.0,745,286,846,240,769
1.0,-390,-71,806,170,-160
0.0,484,147,-511,-536,-957
1.0,-492,365,-199,-688,-183
0.0,921,694,-571,-399,-585
1.0,-502,173,158,75,85
0.0,-447,-471,-132,856,-113
1.0,42,-161,-239,144,882
1.0,-404,539,626,-952,-611
0.0,-582,390,-401,-264,-880
0.0,170,-975,48,628,-676
0.0,188,423,599,721,-19
0.0,-986,56,79,931,-402
0.0,799,-680,-240,315,-452
1.0,-121,89,532,-885,-85
1.0,793,-466,394,-552,15
0.0,954,-854,67,996,-917
1.0,426,123,968,305,407
0.0,116,754,-386,587,140
0.0,-213,-240,-630,-604,-480
0.0,656,960,12,543,-427
1.0,755,518,-326,-826,586
0.0,-248,976,-766,-189,-979
1.0,64,-698,273,364,288
0.0,822,708,-199,-805,-580
0.0,-256,-266,46,409,-259
1.0,208,-983,664,210,-35
0.0,-593,911,657,595,-800
0.0,992,211,27,121,552
0.0,171,-16,-8,-106,-62
1.0,461,-671,779,995,206
1.0,894,-942,740,-613,530
1.0,242,-845,472,508,-725
1.0,859,-634,165,-597,515
0.0,291,-663,-586,638,547
0.0,-434,82,-823,566,-562
0.0,81,197,-150,-354,-123
0.0,449,227,86,273,-376
0.0,882,292,-912,-128,-873
0.0,-357,544,-752,-89,-533
1.0,478,659,928,-312,-850
1.0,-325,-760,892,-899,232
0.0,789,-763,252,474,-546
0.0,522,407,-590,41,113
0.0,172,532,-899,27,68
1.0,-538,-706,-251,-261,-845
1.0,-952,365,496,930,978
0.0,937,740,-361,294,-625
1.0,187,-321,69,249,517
0.0,-248,708,-320,104,-784
0.0,328,-632,-225,-492,-946
1.0,-617,249,675,-522,-404
0.0,-673,124,-130,43,-479
0.0,-365,-268,-339,404,-961
1.0,-466,328,880,721,552
1.0,-618,-958,420,686,-603
1.0,358,-851,462,-941,898
0.0,495,-427,-392,56,672
1.0,-873,-885,680,-205,-74
0.0,791,358,-502,265,-563
1.0,-207,-840,-276,-88,-346
1.0,997,-357,862,20,-422
1.0,-822,-655,406,-156,-270
1.0,-735,261,131,-608,-62
0.0,255,-329,34,215,-486
0.0,-139,-417,-340,551,-879
1.0,-762,-793,631,178,607
0.0,617,-383,232,647,552
0.0,-997,889,1,901,-312
0.0,864,322,16,709,-531
0.0,-137,792,-698,-32,-540
1.0,34,-544,432,496,117
1.0,91,-95,-116,-814,-339
1.0,-592,752,980,67,-40
1.0,-291,422,-846,-855,925
1.0,-735,-404,49,-43,278
1.0,-872,717,749,-189,878
1.0,-892,-535,539,793,-471
1.0,-953,508,610,231,-23
0.0,283,476,510,493,-334
0.0,385,84,453,579,-261
1.0,-834,-24,353,425,700
0.0,-191,-382,-380,966,-862
0.0,849,591,-69,410,-679
1.0,-461,-214,702,-102,-827
1.0,-80,-676,859,-797,-127
1.0,-505,-836,-428,-924,-903
0.0,363,-98,-927,-550,-513
0.0,-29,-257,411,942,-211
0.0,772,-605,-987,923,721
1.0,-893,346,-36,-630,971
1.0,-872,550,224,-929,845
1.0,-467,-918,214,-965,-891
1.0,-398,-286,-37,-765,-567
1.0,-406,-666,928,-157,416
0.0,-930,-547,-643,513,-252
0.0,781,8,236,80,-755
0.0,-870,337,-742,-42,856
1.0,-176,-352,895,633,-867
1.0,656,-797,935,519,256
1.0,-137,-721,-164,-775,815
0.0,40,-102,-190,267,172
1.0,-81,-917,249,-119,725
0.0,-766,-884,-746,891,356
1.0,-777,210,38,-132,812
0.0,561,-278,-380,421,699
0.0,-627,-393,-83,317,-512
0.0,5,-911,-841,702,-264
1.0,486,655,1,-452,786
1.0,103,-148,212,-539,-8
0.0,-988,-352,-881,268,749
0.0,40,874,-329,844,836
1.0,-644,-944,203,-608,134
1.0,86,-454,21,9,-45
1.0,-601,-587,-149,506,757
1.0,-771,44,435,-154,-834
0.0,666,-697,-850,197,95
0.0,583,610,531,19,-142
1.0,-431,-246,266,-199,908
1.0,-115,-161,287,337,-66
1.0,-386,-312,-336,-450,390
0.0,606,-126,-527,608,925
0.0,207,-423,-962,-573,-361
