0.0,-316,373,793,-834
1.0,-989,255,-817,-229
0.0,499,-904,-532,953
0.0,-390,-760,-415,702
1.0,-44,104,-477,-381
1.0,-889,605,19,-51
0.0,228,-331,-268,-348
1.0,-675,-272,-842,878
0.0,-917,-905,-494,-252
0.0,311,-713,-243,535
1.0,-861,175,-845,955
1.0,-812,831,614,-889
0.0,677,187,607,-376
1.0,420,157,-810,617
1.0,-205,729,-231,735
0.0,765,-843,834,-931
1.0,-626,422,852,509
1.0,-351,826,924,390
0.0,941,-971,-656,439
0.0,-181,-682,-784,-260
0.0,-39,-44,-543,-655
0.0,960,-136,-217,487
1.0,-116,825,-697,886
1.0,-373,754,728,-988
0.0,401,-925,782,-788
1.0,236,896,445,-262
0.0,-398,-842,-540,923
1.0,395,664,-236,583
0.0,407,-269,887,-792
1.0,-199,552,-324,-138
1.0,-826,353,-751,489
0.0,926,-938,860,-270
0.0,242,-148,3,-416
1.0,835,884,59,-363
0.0,154,-651,840,674
0.0,363,-878,259,135
0.0,420,-532,-842,696
0.0,473,-190,76,-524
1.0,-93,143,-380,716
1.0,-248,-349,-51,907
1.0,-181,963,566,-479
1.0,-722,64,300,331
0.0,646,-959,-907,324
0.0,-109,-883,-493,81
0.0,505,120,-99,-144
0.0,870,-678,888,-786
0.0,670,-796,688,-259
0.0,798,-654,381,50
0.0,-674,-322,-115,-891
1.0,65,702,-569,-268
1.0,-863,277,350,727
1.0,-457,551,661,295
0.0,892,-339,64,-720
0.0,-500,-1000,-373,888
0.0,603,105,-50,-309
1.0,-824,527,109,-633
1.0,-866,-9,-868,-685
0.0,-153,-653,-636,259
0.0,-743,-422,609,266
1.0,-247,683,-636,-283
1.0,611,489,487,938
1.0,-219,50,-211,675
0.0,-421,236,544,-658
0.0,429,-476,-386,-831
1.0,-689,312,445,-461
0.0,-831,-812,538,-513
1.0,-191,739,453,882
1.0,-646,853,932,-916
0.0,753,-479,728,201
0.0,694,-621,765,2
0.0,804,412,691,-237
0.0,839,-436,-573,-992
0.0,426,-357,985,-500
0.0,-986,-673,509,-18
0.0,546,-605,921,-523
0.0,-360,-891,-206,-526
0.0,-490,-488,-342,-520
0.0,989,-397,-739,-48
1.0,-633,142,894,195
1.0,-803,563,-504,-405
1.0,-562,613,150,-775
1.0,-653,509,-210,-117
0.0,-808,-958,-184,-320
1.0,-464,643,329,-51
1.0,-618,541,-820,509
0.0,598,-536,796,-627
1.0,-843,465,-492,169
0.0,-423,-134,-162,-496
0.0,432,-588,-153,-188
0.0,-13,-316,-56,479
0.0,796,-419,-108,262
