1.0,275,247,-928,-227
1.0,348,-199,-133,372
0.0,954,-819,718,-366
0.0,660,-479,-885,-762
0.0,950,-148,889,34
1.0,243,478,-332,-351
0.0,97,839,680,-311
1.0,-190,543,-332,-995
1.0,277,3,137,217
0.0,129,-560,-863,-955
0.0,112,-402,-635,-627
0.0,948,-838,-96,-177
0.0,-36,-430,670,994
1.0,676,-774,-452,804
0.0,437,-257,457,394
1.0,284,156,466,571
0.0,812,-481,757,561
1.0,838,853,161,-835
1.0,253,-203,-884,-614
0.0,-740,-476,273,-731
1.0,-435,868,-989,148
0.0,-14,-652,254,-935
0.0,-288,-743,200,855
1.0,-310,962,166,-800
1.0,-829,-282,-961,555
1.0,960,501,-22,690
0.0,506,960,980,-368
0.0,-684,-190,956,-293
1.0,-757,-16,-667,498
0.0,551,-750,939,58
1.0,-664,-759,-957,333
0.0,649,-326,556,-331
1.0,231,291,-703,946
1.0,-232,-188,-554,247
0.0,-935,-705,686,510
0.0,547,-233,120,-308
1.0,-42,202,-222,973
1.0,-604,935,696,609
0.0,834,315,724,436
1.0,-783,742,-959,167
1.0,-925,575,-128,-135
0.0,-17,84,763,933
0.0,-746,-513,319,-45
0.0,92,-912,746,-56
1.0,200,548,665,846
0.0,-983,-676,255,-246
0.0,384,-297,815,-31
0.0,524,-673,-232,504
1.0,-279,562,-446,111
0.0,494,762,950,-384
1.0,735,86,-598,93
0.0,-727,-345,-65,233
1.0,242,-100,127,571
0.0,728,-693,303,-295
1.0,840,986,-404,-583
1.0,-977,300,-871,-216
0.0,-546,-977,497,-120
1.0,-961,-805,-977,803
1.0,498,773,-867,944
0.0,226,-21,138,-886
0.0,-605,-682,311,-866
1.0,-320,553,-412,-942
0.0,-30,-832,775,436
0.0,586,-79,297,117
0.0,336,-495,258,586
1.0,152,369,224,431
1.0,988,561,218,442
0.0,-623,-633,390,-675
1.0,391,415,-199,-612
1.0,-501,749,-234,-993
0.0,601,229,490,-630
1.0,-154,326,-656,-694
1.0,770,623,-571,631
0.0,214,396,993,-242
1.0,-952,746,-621,-859
1.0,-542,-72,-393,-276
1.0,-97,207,-183,-77
1.0,-493,405,74,174
0.0,-650,-763,-594,-374
0.0,-703,-573,-888,-820
0.0,-533,-317,857,-493
0.0,-844,-211,-402,-695
1.0,-460,35,-338,343
1.0,779,646,-720,853
1.0,321,881,-805,244
0.0,-929,601,693,-814
1.0,840,160,-794,-215
0.0,-155,-308,857,-499
0.0,865,-373,604,925
0.0,753,-695,-144,-805
1.0,-317,260,-268,-2
1.0,-161,261,-873,-601
0.0,-409,-222,-364,-778
1.0,625,787,-627,336
1.0,428,907,-111,295
0.0,-79,-164,543,730
1.0,354,389,-850,386
0.0,864,517,781,219
0.0,377,-633,-794,-683
1.0,367,-405,-968,-58
1.0,356,511,863,679
0.0,182,215,124,-387
0.0,-521,-291,90,436
1.0,-131,4,-964,-804
0.0,-465,-947,-317,835
1.0,-556,784,539,357
0.0,340,-641,882,-23
1.0,-60,297,-862,-34
1.0,-100,-166,-121,354
0.0,51,915,988,-321
0.0,-695,-164,239,403
0.0,-304,-118,618,-82
0.0,602,-597,-581,-859
1.0,-707,-249,-510,918
1.0,267,971,578,806
0.0,486,325,969,597
1.0,946,948,-886,-673
0.0,-409,-710,-226,-26
1.0,-461,805,-172,542
1.0,-590,354,-398,-33
1.0,-610,-401,-48,982
0.0,646,-19,68,-426
0.0,-527,-776,500,460
0.0,445,-128,-188,-806
0.0,237,-726,-378,185
1.0,180,-418,-981,931
0.0,-726,-379,777,152
0.0,786,955,733,-699
0.0,-848,543,998,16
1.0,567,-80,-202,729
0.0,-625,-373,899,-181
0.0,495,-658,201,27
0.0,147,-136,405,56
0.0,-487,838,982,-448
1.0,387,-57,-109,693
1.0,315,-733,-546,820
1.0,215,-260,-954,-795
0.0,885,-274,969,-985
1.0,513,-75,-848,326
1.0,594,726,-987,523
0.0,-716,344,742,-47
1.0,-492,-738,-946,538
1.0,259,705,-971,-701
0.0,-590,-283,826,214
1.0,730,60,-720,-350
1.0,256,878,615,222
1.0,463,-828,-429,610
1.0,-94,-49,-896,-197
1.0,-402,757,147,631
0.0,-417,310,298,-776
1.0,-657,-240,-168,556
0.0,-339,-470,278,-621
1.0,320,968,148,-820
0.0,-857,-512,205,184
1.0,-865,548,722,946
0.0,574,-224,-674,-730
1.0,410,-738,-772,244
0.0,-816,-176,-445,-839
1.0,922,231,-656,-516
1.0,-885,642,-328,-93
0.0,-741,48,566,96
0.0,978,-427,434,-614
1.0,324,955,-743,901
1.0,201,552,-292,182
0.0,-645,-506,-87,-12
1.0,978,-418,-851,867
1.0,-730,197,-191,438
1.0,228,868,330,424
0.0,52,-665,-64,-635
1.0,-171,-391,-125,683
1.0,730,402,-990,-540
1.0,-193,759,415,-184
0.0,527,-712,955,770
0.0,905,-516,-390,-871
1.0,993,-209,-736,529
1.0,-329,169,-338,551
0.0,-559,433,711,-473
1.0,-825,739,455,364
