0.0,-235,-291,-38,-521
1.0,571,-545,-773,-118
1.0,628,-909,-962,933
0.0,820,-792,901,-20
0.0,-940,188,557,716
0.0,-608,170,-324,382
0.0,-821,-11,682,-25
1.0,653,594,698,-147
0.0,-427,-866,299,-36
0.0,-621,-8,472,-526
1.0,204,472,250,652
0.0,-478,14,44,28
1.0,-701,364,-399,-800
1.0,517,-305,-541,-201
0.0,-265,-880,-618,-279
1.0,227,79,-878,-349
0.0,202,-888,543,-996
0.0,-691,-311,-353,360
1.0,-146,627,-984,-657
1.0,637,254,-697,-484
0.0,-174,-675,-607,198
1.0,244,932,-965,319
0.0,-91,-898,592,896
1.0,331,507,-954,706
0.0,833,-873,286,-24
0.0,494,-722,-201,-691
1.0,123,407,405,502
0.0,-833,-319,-440,-60
0.0,466,-838,-636,532
0.0,513,-838,706,-658
0.0,601,-155,899,-195
0.0,632,-914,-435,93
1.0,-46,528,174,-67
1.0,528,744,334,-638
0.0,502,151,998,177
1.0,-544,445,-53,269
1.0,-116,558,373,-242
0.0,-368,-569,-646,982
1.0,745,652,965,-334
1.0,414,151,-294,348
0.0,-406,-19,130,-478
0.0,-795,796,843,830
1.0,933,-445,-189,-217
0.0,434,-817,758,96
0.0,-297,69,837,-877
1.0,727,379,658,142
1.0,188,52,-365,728
0.0,-881,7,234,536
0.0,-154,373,817,-775
0.0,-584,-814,638,-584
0.0,144,-355,-333,-440
1.0,512,-75,-223,443
1.0,931,-543,-605,242
0.0,-251,526,780,-435
0.0,-67,-433,-500,-990
0.0,-53,-185,269,567
1.0,413,488,-557,685
0.0,-682,-299,-978,344
0.0,174,-523,150,897
1.0,-256,639,-114,797
0.0,-793,121,-125,44
0.0,-986,-71,373,414
1.0,500,606,-298,774
0.0,-228,-780,455,-421
1.0,34,437,-995,942
0.0,-559,-419,-346,-906
0.0,190,-894,840,-350
0.0,-622,-890,733,385
1.0,430,343,-102,-31
1.0,-377,882,-301,937
1.0,723,682,-333,154
1.0,242,321,123,570
0.0,-825,-798,826,239
0.0,698,-818,874,107
1.0,-465,-248,-907,-851
1.0,545,-238,-145,411
0.0,622,-876,252,193
0.0,-771,-217,-951,-119
0.0,586,-683,922,362
1.0,152,-74,-284,425
0.0,-344,-619,-369,501
0.0,-866,-268,192,-498
1.0,726,270,-97,128
0.0,-156,-97,673,357
1.0,970,-575,-665,601
