0.0,-697,-846,189,388
0.0,751,-610,525,-609
1.0,-888,683,-131,994
0.0,287,-877,-892,140
1.0,-706,824,-709,265
1.0,512,650,-502,-938
1.0,814,781,-703,-740
0.0,-181,537,-735,732
0.0,-707,-552,-654,-104
0.0,82,-479,172,210
1.0,-231,913,-527,-146
1.0,911,342,-848,-937
0.0,177,-872,608,-932
1.0,977,-147,296,-109
0.0,-166,-854,-662,500
1.0,-122,884,429,596
1.0,949,528,-212,-587
0.0,249,-357,580,319
0.0,-117,-823,746,470
1.0,-604,78,494,-777
1.0,-865,810,625,679
1.0,-915,835,-825,-929
0.0,261,-824,-86,-736
1.0,-924,797,40,556
1.0,-950,361,446,-534
1.0,-809,579,-759,-458
0.0,-957,-252,304,205
1.0,-982,741,-395,387
0.0,-411,-93,30,321
0.0,959,219,-555,831
0.0,860,-699,-672,883
0.0,97,-525,510,813
0.0,-374,-777,-964,323
1.0,-690,858,-963,572
1.0,-75,27,825,-214
1.0,-688,51,-233,-912
1.0,607,583,-939,-324
0.0,943,-611,-788,206
1.0,214,844,651,925
0.0,598,-905,136,475
1.0,708,861,538,-183
0.0,-481,-666,-315,-336
1.0,-650,197,824,928
1.0,308,976,579,-633
1.0,-653,937,-617,-669
0.0,-958,-159,-527,159
1.0,583,855,-236,936
1.0,-682,-423,642,-825
0.0,-102,-480,-376,296
1.0,-488,347,-175,-620
0.0,846,60,-419,765
0.0,-770,-330,244,319
1.0,-306,627,-980,334
1.0,362,761,-445,381
1.0,826,737,578,-693
1.0,400,636,-300,-157
1.0,-855,721,-787,-565
1.0,-98,732,-736,416
1.0,-801,60,473,533
0.0,-874,-67,-104,406
0.0,150,-764,212,35
1.0,116,-29,388,-107
1.0,-934,449,787,783
1.0,206,327,81,-501
1.0,503,490,877,-774
0.0,270,-382,-649,704
0.0,740,-539,-499,212
1.0,148,284,494,-606
1.0,712,161,749,652
1.0,-601,700,984,26
0.0,937,-564,-756,722
1.0,648,727,596,439
1.0,52,-25,-813,-930
1.0,282,285,468,60
1.0,-863,835,-44,-425
0.0,-682,-549,-92,-805
0.0,717,-510,730,-8
1.0,458,676,-782,-843
1.0,-31,458,647,504
0.0,53,-599,-35,725
1.0,553,182,-120,-255
0.0,348,-180,-445,-42
0.0,-916,311,-811,741
1.0,-36,-429,843,-241
1.0,-136,-499,952,-400
1.0,95,80,41,-854
0.0,-404,-985,702,843
0.0,-958,-806,-233,688
0.0,-519,123,-608,528
0.0,882,213,-782,212
1.0,245,295,343,713
0.0,212,-858,916,972
0.0,376,125,-836,35
0.0,-918,-281,-431,-465
1.0,623,752,79,-175
1.0,-656,-599,824,-940
0.0,-46,-573,-5,-742
0.0,-271,-956,-879,-709
1.0,-9,881,588,-870
1.0,-670,470,-236,-272
0.0,-356,-664,843,-328
0.0,532,6,452,753
0.0,-90,95,-773,-202
1.0,872,223,-808,-648
1.0,-433,275,-954,-316
1.0,565,-101,583,-4
1.0,-824,774,-546,-629
0.0,230,-591,570,-120
1.0,-785,845,67,-212
1.0,980,771,-928,859
1.0,301,942,504,-477
1.0,-78,224,473,-884
0.0,448,-614,-592,-462
1.0,-185,584,154,-229
1.0,-119,711,-778,160
0.0,916,-651,-490,-459
1.0,-680,7,808,493
0.0,212,-426,-16,-778
1.0,354,84,485,-752
1.0,772,616,-453,-291
1.0,-946,55,655,357
0.0,-883,-646,-577,360
0.0,411,-213,-828,673
1.0,-950,27,-785,-880
1.0,-274,899,883,242
1.0,741,73,-481,-935
1.0,-779,912,-857,-125
0.0,348,-893,-116,984
0.0,-857,-549,-374,-88
1.0,49,172,851,-624
0.0,692,-293,-351,-777
1.0,911,148,961,-667
1.0,-88,704,-475,-607
0.0,-222,-179,-196,-110
0.0,579,-41,136,222
0.0,246,-601,141,311
1.0,311,876,355,-980
0.0,-988,361,-627,633
1.0,-669,125,529,-516
1.0,-636,652,-374,-897
0.0,-457,-141,-516,270
1.0,-143,880,-149,760
0.0,-230,-826,139,-44
0.0,-274,-767,-782,197
0.0,-107,401,-641,733
0.0,-775,-158,295,75
1.0,-740,192,348,-546
0.0,-191,-990,847,646
0.0,88,270,-801,250
0.0,686,-447,903,390
0.0,-177,-400,483,-205
1.0,-749,959,685,790
0.0,-956,-75,-747,306
1.0,98,335,-910,-981
1.0,-903,403,-31,8
0.0,27,-293,-238,140
1.0,-866,30,-181,-526
0.0,-251,-327,-76,-140
1.0,-819,993,-50,-900
0.0,-653,-112,705,984
0.0,-92,-9,-741,254
0.0,-640,-349,-256,-778
1.0,65,592,918,251
1.0,-11,873,495,741
0.0,-795,284,104,919
1.0,-245,739,-130,-322
1.0,842,512,867,214
1.0,955,623,851,996
0.0,-494,-401,-134,166
0.0,-995,94,8,368
1.0,-464,404,217,-482
0.0,-657,-161,-101,-489
1.0,-388,654,805,-361
0.0,-127,-94,-198,-256
0.0,-538,-380,724,836
1.0,477,578,-90,-635
0.0,937,-288,461,30
1.0,384,874,-962,-611
1.0,430,87,-360,-428
1.0,70,959,-149,899
1.0,440,722,-362,-866
0.0,719,-111,-401,958
1.0,438,202,72,-626
0.0,173,-855,712,173
1.0,-550,651,-732,-515
0.0,572,-871,138,-36
0.0,-763,170,-446,266
0.0,936,-124,-890,724
1.0,-497,58,-269,-834
0.0,-153,-595,-713,911
1.0,987,783,523,99
0.0,162,37,99,516
0.0,346,-469,-715,-606
0.0,-942,-578,-358,752
1.0,-192,207,581,705
1.0,252,940,-780,-67
0.0,-160,-738,-661,-313
1.0,424,949,-752,-408
1.0,187,648,-86,926
1.0,-924,837,-970,-741
0.0,534,213,-356,935
0.0,688,-188,-566,-391
