1.0,55.68169563948484,-135.24197031025122,182.6289880093986,-162.36586484245169,32.10816199250724,128.57914567927398,187.11520291057965,228.97090498479395
1.0,727.7293735440048,705.9878093201098,167.49285750421177,-67.5124936028875,587.84837367726,610.29317693755,559.6490427132007,-647.2260203748159
1.0,806.687009148148,303.48061708625687,-200.35851200113325,-684.9734497689922,968.2427762336879,-446.7890586371443,-509.1867241837251,-731.079805882481
0.0,-226.0138530045345,199.6179430617609,-63.508527447128785,175.6058941088296,-168.06494029085857,92.12471469611722,-123.75595516531448,-94.52259342826194
1.0,-410.3652118083929,-257.84062511920206,-816.5720421763712,-295.82502864263586,335.98004046912797,-397.5045521729577,-840.8726314504586,908.7431520459886
1.0,977.2843855057436,729.8214468401627,210.7020922675108,-717.5172856642251,-693.7342770595047,167.63809201404206,719.2547233020227,606.5022346258829
0.0,147.12659902634485,-283.7676931548261,169.41666730328737,199.59146788874122,-131.10379446934488,261.9015140431683,135.43725092826352,121.68937608390138
1.0,3.058795423495326,279.5937581655305,485.34085702991683,910.707079689164,-421.9137200119583,272.027031178156,-447.5359588340315,-979.4698337986689
1.0,-526.5628247812466,447.0787643464123,692.0230609024509,762.5456750116045,-973.1263712337661,-531.1075212354233,-500.6509457895134,-88.46535776599524
0.0,49.381622742595525,-197.5890352702858,196.93382298867036,-205.36029077774054,34.435322259062765,49.278211505044396,17.720987868106914,179.58849230320112
1.0,-813.6780480339094,-951.504204538824,-258.1093563081671,307.8524228400845,973.9074438571934,-484.6000881455086,-982.1499647507715,-302.54705901826173
1.0,-241.99511654952016,-21.49833430158685,-733.8367115873825,-109.4498555534766,-390.34093576796215,-345.4793517837502,815.9497146338153,-189.16294535292116
0.0,-229.4042107846056,209.79907454164857,-45.60643329959145,171.37929868796812,-172.54568650186195,105.28800289933648,-120.73217097101471,-82.72986305237112
1.0,552.2045200637738,-436.9402774984268,-572.0820632208656,-644.7100739044682,-544.0357239921127,796.9864195384164,165.62096751798344,-399.6952051315774
1.0,-70.13362658817891,387.4326180783978,-176.2617418868648,553.4060292174315,202.2732778614943,86.41070576599441,-357.68229490144904,-284.01895440579983
1.0,-202.42256653942806,-27.892140757237684,151.32545097993696,-287.3868032239855,-49.4224237858659,-155.78972424411262,-272.1456556741051,-226.25734024485803
1.0,-984.1039983494373,670.7475281258069,142.06955987493393,356.2500736670745,-929.0650867540782,-266.5491199426815,-361.0356319989454,-856.0767999143067
1.0,53.72814233880922,69.90067672021087,-850.1480370775284,106.03716187624377,761.0114257342277,901.6488582385946,472.5497362150097,-281.9490436843322
0.0,53.92486715828925,-190.9717735315313,204.0473545324778,-209.99865038277508,29.07761975491119,46.03821870374284,24.426741891667636,186.7653575570993
1.0,627.1680423888242,-289.7646131425315,-318.6204899261735,-194.05897496024545,-960.3927908143579,-449.4614644743002,417.2529190040757,551.9435966410222
1.0,444.92983645370055,-802.6378990203898,-260.46087800318253,-821.2054131684679,836.8856237766463,417.0631024897939,516.2222496705108,392.9856589350197
0.0,54.32674532605787,-199.19486984476572,193.95974889964734,-201.89428382404924,33.33982762273728,48.62049946469587,24.633672031182755,184.2749434301318
1.0,814.4669450297379,-742.686495392078,-993.3935755698607,-554.5290120584763,-224.2489470396407,-61.693711091019395,261.66522947043404,954.9651853575308
1.0,-240.4312727864326,-66.14613084836594,-973.574180329057,238.2376903403408,-818.8298786336431,-462.6130920135438,-985.967972597128,532.4686499786474
1.0,60.04605615684094,-131.95916034384618,188.54235218438092,-164.5888342631278,43.77869402103781,127.10939332104705,199.78231681347214,241.0403856610912
1.0,-61.92608756413324,484.84612527304216,-88.29602946072089,382.3101890907026,896.3492358807043,-337.0857910170017,82.33403504826697,216.0788779921313
1.0,74.68671728590789,620.1673387579324,275.4401359671599,788.7190818760107,782.0221790170913,782.4989047755355,-761.6383865206404,416.1236361440133
1.0,-177.7065455039039,275.2989884511263,224.10006925098043,-156.19933186181572,100.39114695506264,-149.13078232164042,50.75389121507469,-41.989952925001674
1.0,-144.38771820176567,242.6728172940093,-381.54214115283173,-30.76678513028753,242.19079349886783,34.84960995234519,398.8374187982067,-140.30240566217844
1.0,38.3441296230983,-904.6670983572809,999.3306210053131,991.4435883227297,-822.0324060633582,428.7108752465067,334.81232609097424,423.66085244362057
0.0,4.496884296824893,167.72495715592848,-26.0102614454128,-280.2981584407943,29.53240930223151,247.22237600377096,206.72580998216063,-42.16951305192317
1.0,585.535096974766,-395.767577217061,127.33818811088281,630.2373036463287,-671.9323636567808,-890.2870159357863,-608.6105395304991,76.36888226296492
1.0,-636.1585092756238,687.7257129515956,373.36359123349393,512.927097719903,-297.5985234001299,146.11266612859686,-136.04159975742073,-197.02783289254876
1.0,48.2384582217659,-137.28342469480347,195.19539910737186,-168.545869798499,32.894636913147494,132.84918743805196,197.65350940773124,226.68241626752192
1.0,280.86979542821337,-540.8977236845362,262.3412199318825,-908.3580471896166,-991.6150076464079,-431.05145586669516,-655.8409884873117,897.1649646178303
1.0,681.5640492269886,-219.72121529597882,-853.1921989675988,-122.05887872231733,-625.5399520086019,314.1111772821837,-102.54619473042601,-249.05580876204442
0.0,57.405242072119584,-200.76036297531897,203.7204975772742,-203.0877303802891,22.418643905771905,42.98845798321647,15.714425145365363,173.9072300330436
1.0,-917.5065468124822,953.6648815904409,-15.608675298789422,-808.9733637035877,605.9956478182901,-509.53930623100695,910.7985656069436,-844.2579998451072
1.0,552.811882909821,809.7035551373174,-340.286828591529,270.8077512179939,466.56385498919644,685.9467006309198,-664.0446709796049,321.402840919603
1.0,57.28174441452464,-141.81683244518047,185.2914084899496,-153.69602986156303,36.29467699928546,129.35039383172943,189.4277963219854,239.10464780239124
1.0,-285.7944998710635,243.34675682532475,96.495666588934,618.5663636612385,-278.17942962605514,994.2323351990622,472.27233203988817,-983.8525784634439
1.0,377.53371337561043,-981.0094717038231,633.8631151749405,-44.3261085944207,755.1386729133526,-986.6315360484849,-779.6267051568799,-106.97366229323643
0.0,48.34345085080073,-201.08273951801476,190.78781774956525,-208.61123794949145,29.985518489459107,56.92214443971936,23.897478548737535,170.8520847246798
1.0,457.0700836552978,-910.6875439820387,-191.56868439346874,-865.8823552265733,741.9910231195224,111.8985278674511,-861.6501441685587,-184.12283165246924
1.0,-701.6497716347801,670.4099563400209,726.4562689078173,-664.5858871279986,-814.6852290040132,-194.3228148649256,-994.0707727080473,-433.35625866335374
0.0,57.563886457681036,-203.64349868834998,196.91606872776583,-209.64736621623945,33.61296019796889,49.64691068459663,19.714038814001555,186.2342725217108
1.0,548.5436512272461,-790.0168135672163,307.9098241286763,-231.07499296800165,-354.6153298149752,-686.5940351032602,-520.7875982603891,-597.3284286063808
1.0,226.51700810757734,-744.1813398425487,-579.9680324178722,579.0140386742958,14.137791923668487,-10.92206693662149,-876.2431544460047,-490.5728427356688
0.0,-202.43916248120485,-31.818140743227065,152.7863600531601,-291.88455503693837,-58.540675052630384,-161.1845485600808,-278.2354371691173,-237.22010452254557
1.0,-9.15721866203944,-193.69658526137744,-666.690118872826,-994.1475410372724,937.1629128977142,-142.00181306904653,-204.6737535472729,-83.95381888623524
1.0,494.53485866070923,140.26078638503918,303.6619336522008,410.32237292441505,899.6900703117751,423.6642502460477,61.17555275280483,598.6402172706544
0.0,64.70781554396578,-193.16205626877715,203.8014346113877,-191.08736625193401,23.855513523815358,40.73692025423575,21.016411778618593,187.59127065497685
1.0,-780.2887567032406,-913.9320734747564,374.830252275322,421.8852638048454,-352.9868443028083,-172.50013421149333,889.0904961386789,971.0598463379229
1.0,-488.0570512270583,981.0562281476164,842.4327797760923,-900.1186214179486,234.09803454950202,931.0220124396492,-202.42368554947916,-19.132770917239554
1.0,-201.76775607833122,-37.6446267929446,144.83550476196856,-282.9349799772377,-57.7789857545302,-158.09541596875113,-276.4609021903597,-243.72789529060424
1.0,-502.32116808266755,-631.7234058908865,487.9798943325004,-81.56321981109227,-11.085195507709614,801.1754337509028,37.11389386794599,-462.5636178674164
1.0,424.9540210630621,-80.27844233934923,806.6061545197351,-40.16105144976393,-516.2742772649218,61.606709353977976,-161.24209134223543,-150.49503424587374
1.0,57.12834970117099,-136.0552681615643,196.4382176927401,-158.6736354531616,47.48025213905239,123.44247834813518,198.87245054256613,231.97455048551953
1.0,305.22059545766524,-266.70835466665505,-818.0224704972952,592.0007506463087,-238.5374004352998,-874.0735056210502,579.9461201566301,-186.24613835438674
1.0,133.41542483012017,-478.16445049299296,343.07043163857134,-5.933499756585434,-988.6235743132097,-344.5185706846962,-179.10414439400688,499.44030326335564
1.0,-213.50705587937216,-35.928825856103536,138.40743870980947,-282.8286520324074,-61.83282124250028,-156.2539985674774,-274.96621581973784,-235.79505537021362
1.0,263.10774582473414,399.72573072070895,-854.4496050340189,811.179717581444,328.5403294943753,23.156507666024027,558.8810149260407,107.45211473432414
1.0,-106.70680089003474,-823.8028784829079,-195.46852217574997,193.68700048356322,170.5906721217275,39.08845090896921,-652.5112438270786,-706.6102848243804
1.0,-191.564878588144,271.59450609387903,222.7471404018478,-170.10864094106893,89.73422483939696,-140.16240671975672,53.959156885764386,-48.143087260220526
1.0,754.6156342805073,254.58969029884497,595.3269372622954,752.0288528921194,-811.8135454509538,759.4675054892962,-909.341621133231,-441.60218121666105
1.0,-22.726868522623363,-985.440824032108,447.86927373132926,-474.00665869051386,-7.676345851483461,425.8054143513557,-949.0851788261214,-227.68290533378104
1.0,-183.84207854720987,274.2550162277838,230.24886203011172,-173.35426306241445,108.82089109992603,-139.9295009160015,40.76670952005914,-40.79550898330395
1.0,912.556568186402,584.2352369685686,-806.710089541917,796.6558221904174,869.150733968218,105.4461391128666,784.0876541675843,401.0076513671129
1.0,-987.4420685784484,-409.9769851698836,452.25910146786237,-842.0916821231825,-12.133058346481107,-367.39041394537185,46.59697794339604,-383.23585059146853
0.0,150.05002281393934,-293.42042540842795,176.93216996339825,210.6977640961701,-138.24604418312367,261.76472613081063,135.91340604198098,108.08082166443431
1.0,777.2657613280053,-138.66197181750567,-749.2142906304355,-970.9066155687023,-308.31348316371975,28.643970071635295,130.3455941219704,360.1945021477402
1.0,-977.7734852380506,-808.4378984437388,762.3184151574085,717.8630711036674,801.6077929347082,971.8447268788134,779.5828705866272,-654.7194087357652
0.0,-229.95465683694007,211.29896213580898,-51.93806159983805,177.39671393311727,-181.03133759325954,97.38752260416739,-127.52660613235393,-92.07195719390334
