1.0,-624,792
0.0,-350,-479
0.0,-600,-665
1.0,-752,869
0.0,-271,-283
0.0,-450,-879
1.0,-156,965
0.0,137,-662
0.0,990,-955
0.0,838,-107
0.0,902,-810
0.0,665,-210
1.0,-994,-105
0.0,-627,-991
0.0,-975,-535
0.0,-355,-940
1.0,204,441
1.0,-748,205
0.0,872,194
0.0,908,143
1.0,828,580
0.0,604,0
0.0,611,-764
1.0,-829,637
1.0,-505,-82
0.0,573,251
0.0,893,-476
1.0,-255,448
1.0,244,944
1.0,379,664
1.0,713,487
1.0,-70,-17
1.0,-457,713
0.0,-541,-292
1.0,450,556
1.0,-839,11
0.0,-771,-855
0.0,-830,-510
0.0,873,-3
0.0,-695,-909
1.0,780,956
0.0,-267,-942
0.0,237,-676
1.0,-827,-81
0.0,-764,-905
1.0,957,676
0.0,276,-641
1.0,-866,799
1.0,-835,-352
0.0,-916,-593
1.0,-55,521
0.0,-90,-976
0.0,727,-400
0.0,636,-964
1.0,722,449
1.0,806,596
1.0,813,744
1.0,-399,958
0.0,999,-290
0.0,584,-251
1.0,-783,591
0.0,297,101
0.0,-724,-910
0.0,212,-769
0.0,-603,-571
1.0,-173,126
0.0,808,-689
0.0,56,-989
1.0,470,420
1.0,213,736
1.0,671,476
0.0,988,-802
1.0,-249,-114
0.0,696,108
1.0,399,706
0.0,-379,-414
1.0,-966,580
0.0,436,137
0.0,-888,-452
1.0,-434,663
1.0,497,650
1.0,-406,802
1.0,-725,-333
0.0,667,-899
1.0,-10,486
0.0,670,-443
1.0,-903,607
0.0,62,-565
1.0,-731,278
1.0,-917,990
0.0,-417,-914
1.0,374,279
0.0,-208,-957
1.0,563,468
0.0,-822,-529
1.0,120,773
0.0,-390,-640
1.0,-784,541
0.0,160,-748
0.0,-515,-448
0.0,842,-137
1.0,-752,885
1.0,-12,709
1.0,-860,287
0.0,216,-723
1.0,-447,582
0.0,699,105
0.0,781,317
1.0,-472,187
1.0,301,396
1.0,925,827
0.0,-154,-763
1.0,-574,963
0.0,540,-801
0.0,-23,-427
1.0,-389,874
0.0,-261,-645
1.0,-92,297
1.0,-341,803
0.0,178,-335
1.0,-104,-53
0.0,-930,-568
1.0,-381,-16
0.0,169,-746
1.0,364,215
1.0,511,823
1.0,-792,388
0.0,473,-524
0.0,938,152
1.0,-560,-128
0.0,-652,-855
1.0,-90,115
0.0,56,-470
1.0,298,533
1.0,-696,680
1.0,596,690
0.0,798,256
0.0,135,-971
1.0,-223,680
1.0,-302,140
0.0,-703,-630
0.0,264,-701
1.0,-261,-33
1.0,-258,340
0.0,359,-47
0.0,646,-43
0.0,-984,-649
1.0,923,982
0.0,435,-892
0.0,117,-661
0.0,-506,-644
1.0,-330,445
0.0,-242,-723
0.0,222,-875
1.0,-620,-200
0.0,668,-786
1.0,260,995
1.0,-187,534
0.0,-507,-426
0.0,728,-597
0.0,-352,-685
0.0,524,128
1.0,-718,730
1.0,-778,-171
0.0,977,285
0.0,663,-632
0.0,-113,-463
1.0,601,543
1.0,577,900
1.0,-984,102
1.0,-238,206
1.0,-730,575
1.0,-265,320
0.0,-616,-330
0.0,429,154
1.0,-475,922
1.0,-585,769
1.0,653,998
1.0,-737,674
0.0,866,125
0.0,700,-697
0.0,553,-843
0.0,921,-562
1.0,168,400
1.0,-133,57
1.0,890,752
0.0,-82,-910
0.0,258,-835
1.0,395,587
1.0,-88,279
1.0,-836,-209
0.0,-551,-700
1.0,-297,815
1.0,-257,504
0.0,344,-131
0.0,995,237
1.0,711,940
0.0,963,402
0.0,835,412
0.0,390,-111
1.0,-703,-201
1.0,-618,535
0.0,-707,-749
0.0,-652,-496
0.0,890,274
0.0,483,-557
0.0,339,-7
1.0,-620,722
1.0,764,933
0.0,141,-661
0.0,449,-39
1.0,523,744
1.0,-400,324
1.0,60,167
1.0,105,800
1.0,824,624
1.0,421,334
0.0,-32,-85
1.0,-355,-116
0.0,-616,-933
1.0,-296,-104
0.0,-26,-447
1.0,552,939
0.0,-441,-639
0.0,-154,-897
0.0,502,-559
1.0,-663,495
0.0,-183,-724
1.0,547,895
1.0,-934,-333
1.0,-686,829
0.0,380,-228
