0.0,-370,391
0.0,292,920
0.0,40,193
0.0,-163,635
1.0,139,-305
1.0,217,-157
0.0,735,869
1.0,598,-997
1.0,857,46
1.0,76,-855
1.0,849,-137
1.0,269,-344
1.0,180,-174
1.0,405,-628
0.0,-781,551
0.0,304,343
1.0,932,562
0.0,-640,-355
0.0,-22,124
1.0,337,-735
1.0,524,440
1.0,665,-599
1.0,67,62
0.0,-628,856
1.0,947,32
1.0,175,-103
0.0,-406,463
1.0,-774,-871
0.0,-907,-146
1.0,171,-895
0.0,-804,533
0.0,-884,-209
0.0,-410,40
1.0,-247,-540
1.0,667,410
0.0,-626,733
1.0,745,-971
1.0,50,-857
1.0,657,510
1.0,552,337
1.0,775,-691
0.0,-966,465
1.0,-23,-940
1.0,603,417
0.0,-863,-411
1.0,-244,-499
1.0,386,-34
1.0,737,571
1.0,907,-26
0.0,-186,403
0.0,-876,-96
1.0,973,909
1.0,531,-494
1.0,237,-679
1.0,-160,-267
1.0,119,-91
1.0,329,-360
0.0,773,927
1.0,86,-709
1.0,-449,-719
1.0,917,-382
0.0,851,995
1.0,934,524
1.0,661,-742
0.0,12,825
0.0,-198,728
1.0,852,-965
1.0,719,-52
1.0,311,-399
0.0,-831,924
0.0,-948,18
1.0,62,-672
1.0,848,154
1.0,-43,-973
1.0,588,-201
1.0,576,-206
0.0,-116,272
1.0,789,128
1.0,392,-306
1.0,975,-537
1.0,863,207
0.0,-838,132
0.0,-509,43
0.0,-596,-518
0.0,-945,-443
0.0,-951,-3
0.0,-353,855
0.0,-813,689
1.0,-30,-873
0.0,-282,981
0.0,-998,-483
1.0,930,387
1.0,690,147
1.0,872,224
0.0,-874,-397
1.0,271,-837
0.0,-867,-13
1.0,580,-151
0.0,-326,908
0.0,-228,896
0.0,386,994
1.0,870,-872
0.0,-824,388
1.0,-59,-183
0.0,-352,668
1.0,449,198
0.0,32,680
0.0,39,944
1.0,281,-546
0.0,-379,444
0.0,201,294
0.0,-669,54
0.0,904,994
1.0,-256,-690
1.0,920,-229
1.0,-661,-913
1.0,874,-188
0.0,457,942
0.0,-140,763
1.0,-460,-661
0.0,-983,-917
1.0,-182,-193
1.0,878,237
0.0,-828,-743
0.0,-937,84
0.0,-419,367
1.0,688,665
0.0,-655,102
1.0,762,381
0.0,182,796
0.0,-735,-316
1.0,-3,-47
0.0,-436,-388
1.0,566,-941
0.0,-214,-41
1.0,-106,-749
0.0,170,683
1.0,290,133
0.0,121,777
0.0,-419,966
1.0,894,132
1.0,328,-99
1.0,645,-33
0.0,6,241
0.0,-613,580
0.0,-45,366
0.0,-703,825
0.0,453,917
1.0,-233,-950
0.0,-253,253
0.0,-477,-76
0.0,-712,906
1.0,981,-978
1.0,934,770
1.0,-922,-994
1.0,210,-950
0.0,22,753
0.0,-213,649
1.0,-708,-712
1.0,987,-211
1.0,606,444
1.0,798,36
0.0,-308,76
0.0,-987,420
1.0,371,-550
1.0,-78,-129
1.0,295,160
1.0,563,135
0.0,-429,738
0.0,-664,-502
0.0,-362,16
1.0,803,-585
1.0,935,-195
0.0,-225,657
1.0,389,-812
1.0,696,399
1.0,316,18
0.0,-712,610
1.0,378,-519
1.0,-296,-827
0.0,-855,97
1.0,-181,-422
1.0,476,-568
1.0,105,-807
1.0,592,45
0.0,-75,684
1.0,554,143
0.0,97,558
0.0,-4,423
1.0,905,754
1.0,953,-144
1.0,-544,-544
0.0,-780,331
1.0,737,-126
1.0,-19,-690
1.0,819,617
0.0,-458,498
0.0,-732,13
0.0,-609,892
0.0,-768,-212
0.0,-905,-481
0.0,-777,58
1.0,392,-514
1.0,895,685
0.0,-740,62
0.0,-514,790
0.0,-796,-440
0.0,-380,475
0.0,734,973
0.0,-428,485
0.0,115,444
0.0,-558,812
0.0,-842,187
0.0,-18,865
0.0,-306,568
0.0,-899,-399
0.0,-732,297
0.0,-768,974
1.0,-159,-942
0.0,191,968
1.0,559,-247
0.0,-963,434
1.0,245,-935
1.0,813,194
1.0,295,-614
1.0,987,-722
1.0,626,-145
0.0,-922,-312
0.0,-80,568
0.0,-772,433
1.0,647,-447
0.0,328,997
0.0,215,333
1.0,-46,-181
1.0,426,-799
1.0,-704,-800
1.0,685,-201
1.0,834,-218
1.0,-550,-880
0.0,-232,268
1.0,848,-682
0.0,44,272
0.0,424,878
1.0,835,131
1.0,479,121
0.0,303,984
1.0,-351,-808
1.0,895,-693
1.0,379,322
0.0,-637,-23
1.0,377,-623
1.0,-18,-961
0.0,-363,853
1.0,769,-465
1.0,713,221
0.0,-911,865
0.0,-658,608
0.0,-468,509
1.0,16,-571
1.0,504,-836
1.0,994,-1000
