0.0,-108,-104,511,676
1.0,-436,586,289,-503
0.0,435,-181,-501,95
0.0,-125,-495,10,884
0.0,828,212,560,168
1.0,519,-297,-864,-198
1.0,260,116,-914,-91
0.0,-88,-725,-211,293
0.0,865,-332,-273,-89
1.0,-597,825,-288,171
1.0,289,56,685,-796
1.0,187,905,748,470
1.0,477,454,-191,-350
1.0,-27,427,34,421
0.0,-116,-606,-736,-558
0.0,-633,-873,12,-629
0.0,556,-52,258,459
1.0,-335,-321,-579,-840
1.0,-63,182,-124,-782
1.0,761,78,-507,-693
1.0,519,115,612,-344
1.0,-629,728,-113,-597
1.0,27,194,-363,-514
1.0,-294,758,-765,-199
1.0,-20,896,-669,676
1.0,-266,-144,-24,-995
1.0,978,241,-84,-578
1.0,-606,129,206,-619
1.0,-179,40,-668,-108
0.0,217,429,315,764
0.0,-502,-510,-969,390
1.0,-798,-27,898,-558
1.0,491,485,407,-48
0.0,44,-251,-382,327
0.0,-548,-830,-169,-590
0.0,-270,-290,749,980
0.0,-741,604,77,746
1.0,-438,718,-241,159
0.0,-678,-525,-922,407
0.0,-836,-993,-991,682
1.0,-549,27,984,-731
1.0,-147,592,799,-364
1.0,844,248,-962,-65
1.0,-789,245,-540,-342
1.0,-65,-199,669,-955
1.0,478,968,-619,189
1.0,900,180,504,-847
1.0,793,775,294,-119
1.0,719,-827,-277,-968
1.0,-443,375,-638,487
1.0,-555,-417,519,-663
1.0,291,-38,464,-726
1.0,-756,107,210,-749
0.0,151,-345,220,-479
0.0,555,-448,-37,-239
0.0,812,-802,807,222
1.0,904,985,33,-336
1.0,160,567,361,103
0.0,219,189,621,570
0.0,496,-361,-688,361
1.0,539,91,485,-541
0.0,-520,-521,-855,451
1.0,-760,173,-690,-767
1.0,617,760,-134,-309
0.0,302,-670,-332,971
0.0,-483,-305,773,-2
0.0,-148,-336,95,736
1.0,271,249,-170,190
0.0,-458,-774,689,639
1.0,-836,494,696,-147
0.0,414,611,605,809
0.0,429,-31,-73,684
0.0,372,-835,-482,355
1.0,938,783,-112,-985
0.0,814,-152,772,292
1.0,-667,699,-768,-213
1.0,668,466,-472,10
1.0,529,97,24,-450
1.0,680,912,-654,-154
1.0,807,763,-117,188
0.0,-221,-765,-201,296
0.0,764,-723,98,-772
1.0,168,-134,-59,-335
1.0,-154,152,615,-221
0.0,709,-682,-199,-143
1.0,-171,841,-190,984
1.0,301,917,620,-803
0.0,299,-678,962,307
0.0,-304,-882,-391,-348
0.0,695,-778,464,971
1.0,-734,152,-184,-548
0.0,498,39,-222,620
1.0,679,561,-10,-445
0.0,862,67,942,880
0.0,5,-313,-637,77
0.0,-99,-968,762,618
0.0,718,508,958,958
1.0,-387,614,505,-750
0.0,-90,42,86,33
1.0,569,974,-781,553
1.0,305,192,-583,-848
1.0,847,555,-698,116
0.0,-483,-373,27,-360
0.0,-406,-448,-766,482
0.0,43,-91,-441,473
0.0,-225,128,-417,393
1.0,303,729,-540,-323
0.0,946,-944,-249,-989
