0.0,858,468,-312
1.0,-873,474,-305
0.0,733,276,444
1.0,-683,962,409
1.0,-47,-800,-476
0.0,856,571,104
1.0,-144,-495,-223
0.0,532,-281,-991
1.0,-819,-163,250
1.0,23,462,-824
1.0,-504,464,-425
0.0,699,827,-179
1.0,18,-195,-933
0.0,189,910,894
1.0,-217,350,593
1.0,-991,948,70
1.0,-130,-110,254
1.0,-848,317,-79
0.0,848,-881,978
0.0,807,539,-123
0.0,447,113,300
0.0,989,80,-393
1.0,-945,768,-181
0.0,570,-184,947
0.0,595,-653,-995
1.0,-972,429,-492
1.0,-627,479,-628
1.0,-330,-682,897
1.0,-584,67,646
0.0,506,-150,706
0.0,902,-684,257
0.0,15,-333,761
0.0,771,-265,635
1.0,-385,-275,-131
1.0,36,-119,-471
1.0,-228,-336,-566
1.0,-711,-390,-425
1.0,-525,-717,-926
1.0,-669,-576,-367
1.0,-3,-439,-772
0.0,266,-546,876
0.0,253,-947,987
1.0,-341,108,-214
0.0,785,760,-817
0.0,43,942,392
1.0,-896,632,-147
1.0,-165,52,338
0.0,44,804,-98
1.0,-501,660,338
0.0,716,-469,100
0.0,928,-925,89
0.0,14,-455,781
0.0,510,864,650
0.0,775,-389,52
1.0,-683,-601,-891
1.0,57,-60,-733
1.0,-392,880,-470
0.0,692,-712,338
1.0,-121,-185,-71
1.0,82,-137,-739
1.0,-591,966,163
1.0,-920,998,-296
0.0,80,-158,59
1.0,254,-818,-918
1.0,-540,-130,-362
1.0,-905,583,-994
0.0,694,457,632
0.0,181,-207,137
1.0,-216,94,885
0.0,155,-455,-301
1.0,-841,-189,-482
1.0,-758,-863,120
0.0,783,-177,-577
1.0,-808,198,-672
0.0,903,142,-666
1.0,-112,760,-632
1.0,-733,-426,186
0.0,886,611,-20
0.0,381,990,-974
1.0,-928,-624,370
0.0,926,886,318
0.0,-215,831,750
0.0,764,-145,-438
0.0,502,-555,25
0.0,667,-937,-282
0.0,440,318,146
1.0,-799,-681,132
0.0,750,-320,-601
0.0,386,954,463
0.0,459,794,-577
0.0,989,482,415
0.0,-124,-296,935
0.0,192,232,-702
1.0,-812,266,-667
1.0,-347,798,-335
1.0,-640,862,383
1.0,-560,-379,-397
0.0,184,985,825
1.0,-932,-803,-501
0.0,-32,672,83
0.0,429,-453,-391
1.0,-855,354,537
0.0,246,-541,-255
1.0,-534,129,-259
1.0,-800,-753,398
0.0,545,315,513
0.0,304,-700,-510
0.0,590,907,-431
0.0,328,-852,634
0.0,664,306,-343
1.0,-836,-695,-149
1.0,-381,11,-911
0.0,683,-459,162
0.0,940,-339,685
1.0,-476,708,736
0.0,977,4,-172
0.0,510,920,766
1.0,-982,316,326
1.0,-116,-160,15
1.0,-785,-595,-962
0.0,889,903,-896
1.0,-358,154,-509
1.0,-657,-520,947
1.0,4,-619,311
1.0,-634,518,-111
0.0,830,250,-19
1.0,-268,827,-595
0.0,687,632,614
0.0,793,562,766
0.0,546,285,-423
1.0,-43,-459,-16
0.0,405,575,692
1.0,-380,-556,88
0.0,174,629,866
0.0,93,306,-293
0.0,202,-130,-351
1.0,-877,529,702
0.0,352,-885,825
0.0,164,63,42
0.0,701,-549,237
0.0,4,732,-147
1.0,-524,922,-884
0.0,923,775,-73
0.0,719,-174,-166
1.0,-973,-879,-136
0.0,776,-986,887
1.0,-262,-189,-754
1.0,-961,164,-545
1.0,-158,674,53
0.0,893,-944,279
0.0,555,-292,702
1.0,46,-585,130
1.0,-520,-344,-636
1.0,-594,-223,-772
1.0,-876,501,-243
1.0,-384,-552,989
0.0,-77,134,447
0.0,304,7,812
0.0,102,139,741
0.0,545,170,-253
1.0,-696,209,223
1.0,-198,-918,619
1.0,-853,-560,837
0.0,-114,37,591
1.0,-970,128,694
0.0,685,-864,-887
1.0,-288,894,495
0.0,132,-293,844
0.0,712,784,-885
1.0,-111,289,-433
1.0,-114,-885,-936
1.0,-147,-7,-424
0.0,172,531,7
1.0,-786,-297,421
0.0,102,274,953
0.0,588,-46,765
1.0,-337,-765,762
0.0,550,-698,-185
0.0,507,438,-432
0.0,264,-909,279
0.0,979,473,640
0.0,242,-178,-944
0.0,829,419,-748
0.0,500,655,391
0.0,614,865,-979
1.0,-632,-805,-557
0.0,757,370,565
0.0,304,-344,728
0.0,989,-572,653
1.0,-580,-506,511
0.0,-83,-308,788
1.0,-849,-327,153
1.0,-341,-193,591
0.0,340,-717,-681
0.0,647,-881,-39
0.0,365,871,-531
0.0,260,186,-319
0.0,280,892,-440
0.0,559,-74,-878
0.0,580,844,-543
1.0,-990,-554,829
0.0,343,191,-358
1.0,-453,879,929
0.0,737,364,-921
0.0,876,-155,145
0.0,781,438,20
1.0,-454,-236,454
0.0,319,812,-633
1.0,-654,-290,-251
1.0,-880,-45,285
1.0,-994,-886,85
1.0,-927,487,980
0.0,-47,989,-672
0.0,249,-535,-597
1.0,-715,33,-350
1.0,-707,-366,629
0.0,647,-336,-80
0.0,958,-993,-362
0.0,643,-103,430
0.0,599,-348,684
0.0,423,75,-136
0.0,-36,282,528
1.0,-950,-816,478
0.0,304,150,-280
0.0,903,-660,-214
1.0,-27,-349,201
0.0,680,766,700
0.0,222,525,-377
0.0,25,952,-988
0.0,81,816,-94
1.0,-605,-92,189
0.0,690,598,207
1.0,-172,521,241
1.0,-676,362,536
0.0,931,42,391
1.0,-550,927,-328
1.0,-143,-535,277
1.0,-840,158,-10
1.0,-321,-417,-607
0.0,505,-719,-439
0.0,669,516,-108
1.0,8,-883,-745
1.0,-614,-620,457
0.0,893,684,-983
1.0,-149,170,-199
1.0,-611,-545,579
0.0,751,-25,-221
1.0,-686,374,168
1.0,-999,769,421
0.0,253,-443,-203
0.0,691,-658,-692
1.0,11,32,-134
0.0,389,-588,61
1.0,-503,-738,-106
0.0,205,-93,-907
0.0,548,346,944
0.0,339,465,682
1.0,-610,-30,-674
0.0,730,-596,154
0.0,689,-305,-704
0.0,151,-520,749
0.0,6,-183,367
1.0,-12,-24,-500
0.0,271,-887,405
0.0,802,789,-99
1.0,-282,-384,58
0.0,911,-41,-720
1.0,-704,86,-500
0.0,937,-444,678
1.0,-985,-331,340
0.0,87,408,467
0.0,873,-968,-1
1.0,-199,877,-282
0.0,634,463,-517
0.0,161,-128,655
0.0,877,384,-422
0.0,313,912,-727
1.0,-581,892,741
1.0,-650,484,144
0.0,142,327,-444
0.0,438,245,776
1.0,-892,206,-675
0.0,789,-524,-592
1.0,-181,-631,-697
0.0,260,649,-97
1.0,-357,-704,41
0.0,935,-424,-953
0.0,854,743,473
1.0,-610,417,-967
1.0,-859,956,606
1.0,-92,-642,911
0.0,760,-733,-959
1.0,-834,271,-500
1.0,355,-929,-998
1.0,-199,945,-921
1.0,-70,-910,-318
1.0,-504,-526,-91
0.0,403,-563,-213
1.0,-533,259,679
1.0,-617,-440,297
0.0,-163,397,568
1.0,-126,-131,557
1.0,-360,188,-982
1.0,-507,-837,714
0.0,198,857,911
0.0,631,353,-751
1.0,-198,349,-226
1.0,-531,-70,-382
0.0,852,645,577
0.0,354,576,661
0.0,626,-124,-483
1.0,-28,-402,486
0.0,311,472,90
1.0,-112,-881,-475
1.0,-309,371,-862
1.0,67,-780,85
1.0,-725,153,-774
0.0,16,15,163
0.0,519,181,395
0.0,853,-834,-313
1.0,-666,787,120
1.0,-512,-235,-214
0.0,710,480,-947
0.0,208,285,-35
0.0,957,-183,98
1.0,-217,227,15
0.0,852,102,233
1.0,-671,345,-603
0.0,854,-653,-889
0.0,467,755,-48
1.0,-753,280,981
1.0,-776,-459,932
0.0,282,609,606
0.0,313,-571,-27
1.0,-147,95,-932
0.0,58,610,237
0.0,299,-887,368
1.0,-207,-942,336
0.0,643,-746,-45
0.0,790,-445,-488
1.0,-430,-33,16
1.0,-822,280,775
1.0,-285,-461,995
0.0,-207,464,648
0.0,215,922,132
1.0,-224,158,-962
0.0,250,-10,655
0.0,723,996,-264
1.0,-275,807,-474
1.0,-544,355,-987
0.0,242,855,-536
1.0,-130,17,-555
1.0,-623,525,431
1.0,-322,573,651
1.0,-270,-515,364
1.0,-670,-871,338
1.0,-674,-651,150
1.0,-15,-406,155
1.0,-863,536,-920
1.0,-310,238,-729
1.0,-777,744,-37
1.0,-489,-367,-212
0.0,355,698,-563
1.0,-824,543,628
0.0,353,-275,-815
0.0,254,570,250
1.0,-828,-60,84
1.0,-570,161,797
0.0,235,-191,833
0.0,116,710,144
0.0,795,430,-171
0.0,871,82,-283
0.0,184,-393,793
1.0,-354,-722,527
1.0,-964,-883,-12
0.0,635,-855,334
1.0,-779,568,-38
0.0,624,948,114
1.0,-451,134,-386
0.0,510,-885,-737
0.0,1000,976,-376
0.0,394,-322,-969
1.0,-36,29,-803
1.0,-751,-326,607
1.0,-669,425,116
1.0,-667,-608,882
1.0,-418,-346,474
0.0,29,-548,460
0.0,-288,624,905
1.0,-935,-491,-46
0.0,-12,308,759
1.0,4,-735,428
0.0,313,513,-289
1.0,-307,152,710
1.0,-685,135,-417
1.0,-292,-428,665
1.0,-756,226,779
0.0,688,-951,293
1.0,-520,411,894
0.0,550,491,-218
0.0,327,-332,865
0.0,602,108,377
1.0,-454,-794,-93
1.0,-332,-17,546
1.0,-396,985,476
0.0,218,-942,37
0.0,97,210,-304
1.0,-55,-569,-603
1.0,32,-677,-75
1.0,-525,10,-772
1.0,-829,91,-863
1.0,168,-313,-564
1.0,-839,-51,-156
1.0,-645,510,-704
1.0,-837,454,408
1.0,-513,800,-452
0.0,820,879,-670
1.0,-508,-614,-274
1.0,-504,745,-905
1.0,-400,-734,129
0.0,370,438,-236
1.0,-169,403,261
0.0,177,-263,-241
0.0,425,378,247
1.0,-158,-52,324
1.0,-216,-382,-609
1.0,-969,-328,-281
1.0,-556,-104,-918
0.0,820,-478,-923
1.0,-218,-897,88
1.0,-626,-487,107
1.0,-777,-627,-568
0.0,849,-283,-92
1.0,-732,530,-962
0.0,667,805,665
1.0,-735,-659,-819
1.0,-274,-619,-715
0.0,902,-428,884
1.0,-51,-887,-142
1.0,-329,-756,342
1.0,-576,787,-723
1.0,-869,-152,-893
1.0,-509,603,360
0.0,-52,584,177
0.0,917,-532,554
1.0,-502,593,803
1.0,-243,-344,-953
0.0,362,-418,-520
1.0,36,-53,-361
0.0,493,932,161
1.0,-972,-555,273
1.0,-679,752,612
0.0,195,579,-783
0.0,785,709,214
0.0,890,507,-15
1.0,-429,-388,951
0.0,766,464,-63
0.0,-172,755,488
1.0,-970,-111,221
0.0,421,-770,-707
1.0,-205,-848,751
0.0,791,-856,550
0.0,28,997,-634
0.0,978,-139,772
1.0,-533,525,-727
0.0,400,837,884
0.0,937,-704,14
1.0,-144,-861,181
0.0,863,742,-465
1.0,-626,659,895
0.0,194,462,-930
1.0,-382,-112,-733
1.0,-327,-140,878
0.0,-37,-133,588
0.0,818,129,-250
0.0,632,-290,836
1.0,-801,-41,247
0.0,681,-925,-411
0.0,58,985,-644
0.0,231,43,182
0.0,391,242,646
0.0,394,-455,27
0.0,318,-28,-249
0.0,998,-562,-777
0.0,3,865,-664
1.0,-646,327,610
0.0,424,662,-459
1.0,-189,208,-580
1.0,-140,418,-295
1.0,15,-756,-807
0.0,201,-108,510
0.0,808,190,958
0.0,-29,196,905
0.0,485,419,913
0.0,-109,947,330
1.0,-760,836,-918
1.0,-355,-593,6
1.0,-636,301,864
0.0,165,978,522
1.0,40,-286,-651
0.0,191,310,-952
0.0,210,833,-284
0.0,784,178,549
0.0,623,-222,486
0.0,696,429,29
1.0,28,-378,-937
0.0,934,762,877
0.0,570,24,615
1.0,-703,-930,388
0.0,530,-624,702
0.0,885,676,539
0.0,-74,-80,534
0.0,569,-260,73
1.0,-554,353,800
0.0,942,983,463
0.0,243,11,197
1.0,-511,561,-427
0.0,-8,-57,738
0.0,240,-389,-732
0.0,728,484,997
0.0,514,312,608
1.0,-797,-694,-281
1.0,-567,887,-469
1.0,-806,991,-209
1.0,-754,-224,968
0.0,957,944,-677
1.0,-938,-68,-647
0.0,901,772,-545
1.0,-574,-880,967
1.0,-728,-654,958
0.0,32,450,41
1.0,-891,-671,698
1.0,-411,1,-226
0.0,994,98,755
1.0,-808,-867,453
0.0,-21,90,728
0.0,988,-590,-931
0.0,383,664,156
0.0,45,882,516
1.0,-261,-981,944
1.0,-489,-421,-427
0.0,967,-660,-833
0.0,265,-140,170
0.0,931,-272,-986
0.0,199,621,-640
1.0,-299,211,187
1.0,-95,594,-944
0.0,592,-247,595
0.0,975,-193,149
1.0,-754,-363,-682
1.0,-763,315,594
1.0,-294,-610,160
0.0,795,-571,-519
1.0,-142,66,-286
1.0,-604,-691,307
0.0,293,-138,-637
1.0,-985,-570,-639
1.0,-297,309,-153
1.0,-102,-230,661
1.0,-833,272,-896
1.0,-167,306,126
0.0,265,266,-420
1.0,-120,-12,-524
0.0,980,-116,-73
1.0,-840,356,-665
1.0,185,-729,-933
1.0,-919,-207,459
1.0,-350,-732,-821
0.0,171,837,188
1.0,-808,-952,179
0.0,942,-810,-554
0.0,846,-443,-186
1.0,112,-741,-384
0.0,750,814,469
1.0,-502,-797,753
1.0,-735,301,721
0.0,641,671,66
1.0,-698,590,241
1.0,-717,147,21
1.0,222,-892,-293
0.0,949,141,-952
1.0,-289,-263,466
0.0,141,830,33
0.0,918,-629,-107
1.0,-962,-291,-719
0.0,249,798,474
1.0,-718,-200,62
1.0,-871,-532,631
1.0,-873,-359,-87
1.0,-292,711,-123
0.0,-3,681,58
1.0,92,417,-911
1.0,-120,836,-846
1.0,-723,255,-580
0.0,56,979,351
0.0,193,465,89
1.0,-930,-113,28
1.0,-401,897,-381
1.0,-413,667,-629
1.0,-92,-6,411
0.0,241,-492,896
1.0,-890,-762,124
0.0,648,-665,-736
1.0,-771,-944,387
1.0,-834,-709,-971
0.0,-4,850,-801
1.0,131,-498,-481
1.0,-957,499,-839
0.0,126,-718,510
1.0,-155,393,125
0.0,304,227,247
1.0,-637,378,551
1.0,-503,-920,-689
0.0,465,-374,971
1.0,-38,256,-280
1.0,-769,370,158
0.0,24,-769,938
0.0,593,253,461
0.0,343,-100,-504
1.0,-512,592,322
0.0,644,-639,771
1.0,-770,288,162
0.0,350,-952,415
1.0,-467,-719,801
1.0,-315,-950,-180
0.0,371,989,197
0.0,856,-320,73
0.0,424,863,-745
0.0,704,915,-312
1.0,-567,-134,-385
0.0,-261,971,956
1.0,-777,977,871
1.0,-392,29,904
0.0,407,-137,-777
0.0,863,-785,785
1.0,-400,-135,62
0.0,302,-311,160
0.0,322,-570,-597
1.0,124,-546,-830
0.0,688,-7,-787
0.0,173,-580,702
1.0,-424,-924,682
1.0,-619,-254,-781
1.0,-165,29,-394
1.0,-482,-723,458
1.0,166,-883,-455
0.0,513,387,105
1.0,-255,69,-659
0.0,416,-1000,281
1.0,-288,599,135
0.0,833,945,325
1.0,-799,178,820
1.0,-702,-201,887
1.0,-79,498,-180
0.0,263,371,742
0.0,511,-310,860
1.0,-434,416,562
0.0,139,-18,31
0.0,343,765,-963
0.0,960,-481,732
1.0,-928,845,967
0.0,554,215,-798
0.0,644,855,227
0.0,856,202,900
0.0,388,-287,407
0.0,-15,525,541
0.0,703,848,225
0.0,779,53,961
1.0,-885,-172,-96
0.0,46,174,175
1.0,-960,-438,887
1.0,72,-732,138
0.0,606,540,683
0.0,804,-24,797
0.0,445,-874,649
1.0,-795,-172,-830
0.0,817,-62,491
1.0,-281,-735,329
0.0,314,-197,812
0.0,938,-452,330
0.0,-133,491,583
1.0,-484,711,-877
0.0,969,610,778
0.0,339,437,-665
0.0,862,831,-407
0.0,442,718,927
0.0,57,304,-566
0.0,848,573,55
1.0,-197,-77,-351
0.0,761,386,-453
1.0,-599,127,-544
0.0,227,-33,-917
0.0,763,-811,-326
1.0,-843,500,277
0.0,401,-480,522
0.0,49,726,379
0.0,-15,368,244
0.0,317,-402,933
0.0,275,-324,158
0.0,488,-725,999
