0.0,-636,528,548,-456
0.0,-27,80,251,-337
1.0,289,638,-361,-311
1.0,736,-372,856,116
0.0,-762,-90,-628,-827
0.0,210,-997,591,143
0.0,750,-619,796,-567
0.0,-304,-845,372,-262
1.0,327,-359,-103,146
1.0,454,913,243,299
0.0,350,-410,-376,-520
1.0,312,699,129,920
1.0,-510,271,-229,923
0.0,-334,-211,75,-897
1.0,-257,748,348,347
1.0,678,326,874,42
0.0,307,541,-449,-747
0.0,-271,-423,964,36
0.0,-424,-762,676,410
1.0,471,683,-993,91
1.0,738,-590,487,725
0.0,-315,319,-459,-577
0.0,496,-838,-71,-127
1.0,354,544,-801,-487
0.0,10,-939,-678,-150
0.0,-394,-969,135,137
0.0,679,-796,630,-855
1.0,-791,639,-843,623
1.0,313,413,-469,424
1.0,-44,210,52,86
1.0,-213,832,-865,848
1.0,-364,894,-652,-195
0.0,-64,739,843,-704
0.0,583,87,-296,-746
0.0,-912,-171,612,-533
1.0,895,680,-141,-822
0.0,196,-505,-127,-615
1.0,-727,949,964,718
1.0,945,-535,74,766
1.0,410,-339,62,784
0.0,62,-931,-775,-897
0.0,-564,-638,-286,108
1.0,65,347,-104,854
1.0,317,993,-936,-97
0.0,426,-191,196,-805
1.0,8,-154,910,480
0.0,-918,82,-133,-441
0.0,-839,44,99,145
0.0,-37,-857,514,-628
0.0,734,-892,896,-896
1.0,-978,-77,104,687
0.0,-929,-644,-445,-391
0.0,744,-313,-982,-984
0.0,762,-194,-722,-828
0.0,-549,542,-245,-842
1.0,-489,106,241,295
1.0,697,863,-116,763
1.0,566,-7,-9,159
0.0,-671,-946,-852,-946
1.0,-61,233,218,-4
0.0,415,-544,-652,-186
0.0,-287,-759,-44,-202
1.0,418,667,59,-251
1.0,-635,917,561,6
1.0,423,604,-387,-70
1.0,753,371,-465,435
1.0,-314,-691,858,801
1.0,943,287,511,-422
0.0,-504,732,-966,-932
1.0,474,498,-638,-397
1.0,-454,652,826,861
1.0,400,-557,317,352
0.0,158,-570,-101,295
0.0,436,-402,635,-501
0.0,-202,-803,-690,-523
1.0,583,662,555,479
1.0,-689,645,-195,72
1.0,-43,965,125,802
0.0,64,168,752,-557
1.0,426,-86,319,3
0.0,-704,-152,253,296
1.0,365,-629,-959,769
0.0,-176,-680,326,594
0.0,273,-822,980,229
1.0,378,919,-794,-358
0.0,525,-838,346,-273
0.0,-630,710,-644,-874
0.0,-396,575,224,-670
0.0,-337,-675,734,-837
0.0,-176,153,-608,-344
0.0,371,-475,583,-893
0.0,-953,-437,-159,-461
1.0,780,418,-45,317
0.0,-201,250,482,-402
1.0,878,850,-935,629
0.0,-630,-185,-187,-937
1.0,773,-604,-746,949
0.0,-907,-786,501,363
1.0,-466,444,519,356
0.0,-97,257,-97,-457
0.0,669,-618,109,-698
1.0,773,-117,-8,-47
0.0,4,-657,818,-790
