1.0,-870,713
0.0,-505,-867
1.0,57,337
0.0,118,-45
1.0,-533,800
1.0,-155,-45
0.0,705,-370
0.0,-646,-904
1.0,-220,785
1.0,893,922
0.0,823,62
1.0,-964,549
1.0,-107,57
0.0,-86,-614
0.0,632,-64
0.0,456,-155
0.0,-718,-693
0.0,-767,-951
0.0,-198,-644
1.0,256,855
0.0,381,-90
1.0,171,935
0.0,274,-386
1.0,-651,168
0.0,136,-662
0.0,455,238
0.0,504,-457
1.0,-677,862
0.0,350,-224
1.0,-530,191
1.0,-497,783
0.0,68,-712
0.0,-111,-521
1.0,-644,-157
0.0,-303,-740
0.0,303,-882
1.0,-724,-77
0.0,733,138
1.0,572,602
1.0,-885,70
1.0,-367,288
0.0,200,-772
0.0,867,299
1.0,8,328
1.0,-696,-92
0.0,-191,-194
1.0,-664,215
0.0,649,-112
0.0,-837,-757
1.0,-938,20
0.0,23,-260
0.0,507,-703
1.0,223,764
1.0,613,851
0.0,920,-41
1.0,643,453
1.0,-751,563
0.0,377,-968
0.0,621,-778
0.0,712,-845
1.0,-725,995
0.0,362,-284
1.0,-795,407
0.0,-328,-420
0.0,953,21
0.0,73,-583
0.0,776,-209
0.0,-477,-742
1.0,-356,831
0.0,377,-989
1.0,85,769
0.0,577,-805
0.0,-282,-724
0.0,327,-768
0.0,580,-937
1.0,-95,717
1.0,-815,-522
1.0,-345,962
0.0,233,113
0.0,951,-578
0.0,521,-780
1.0,-739,559
1.0,-839,839
0.0,124,-765
0.0,-397,-920
0.0,29,-18
0.0,193,-828
0.0,517,-851
1.0,-301,703
1.0,-868,134
0.0,285,-543
1.0,438,330
1.0,-216,174
1.0,-793,677
0.0,-792,-640
0.0,334,-843
0.0,932,-858
1.0,-765,276
0.0,504,-485
1.0,976,980
0.0,320,-832
0.0,-215,-468
0.0,534,-420
1.0,76,798
0.0,-23,-102
0.0,-273,-668
1.0,413,819
1.0,97,409
0.0,301,-375
1.0,-76,340
0.0,417,-651
1.0,916,738
0.0,745,180
1.0,-628,493
0.0,990,-214
1.0,-921,-224
1.0,-572,-101
0.0,640,-128
0.0,-53,-261
1.0,400,586
0.0,727,153
1.0,820,920
1.0,-952,-286
1.0,-855,405
