0.0,439,-940,-405,-264,-635
0.0,-54,109,-889,-591,-95
0.0,-227,947,-466,240,-730
1.0,-543,615,-121,-553,539
1.0,-800,-728,683,-867,422
1.0,-738,-621,95,381,63
0.0,-91,955,-794,-372,-391
0.0,892,109,-819,150,188
0.0,-284,779,468,-771,-331
1.0,963,348,666,573,159
1.0,-538,-831,287,470,467
1.0,836,-419,960,-323,730
1.0,-589,576,494,-315,315
0.0,212,-4,-753,303,-20
1.0,-715,69,-297,-60,572
1.0,145,-736,-50,-535,-16
0.0,590,-443,-756,855,-485
0.0,-658,862,-80,-333,174
1.0,-881,87,-220,-958,135
1.0,107,674,405,-561,455
0.0,-772,11,-800,48,179
1.0,504,-483,-44,13,641
0.0,-474,946,-129,-283,194
0.0,390,-275,-561,716,122
0.0,-419,-144,-88,537,-787
0.0,510,-662,-12,965,-863
1.0,-130,455,585,-80,588
1.0,-621,735,883,786,90
0.0,880,-947,242,-634,-349
0.0,836,128,155,-552,-638
1.0,-701,-679,195,-432,-888
1.0,853,-261,-297,315,555
1.0,553,-277,423,-838,417
0.0,-526,424,-289,571,-777
1.0,110,777,857,-743,418
1.0,434,256,127,351,840
1.0,742,-756,-77,-458,747
1.0,-323,439,-448,833,895
0.0,-562,622,-832,422,398
0.0,-752,711,-909,-770,483
0.0,-764,942,-708,-841,-71
0.0,-23,-226,-490,-54,-433
1.0,934,-429,-141,742,809
0.0,462,462,-470,663,-889
1.0,-611,-812,-569,-716,-267
0.0,160,713,-545,367,-814
1.0,-998,-442,792,643,-86
0.0,-779,618,-156,-19,-465
1.0,-236,308,240,399,899
1.0,798,-660,266,-846,518
0.0,999,203,-746,468,-98
1.0,765,-969,675,473,208
0.0,575,239,-985,-989,754
0.0,-252,-299,-977,235,342
1.0,-317,-683,-72,986,-749
0.0,452,-263,125,275,-768
0.0,880,290,-978,910,570
1.0,-400,-3,-222,-382,717
1.0,-992,-375,-641,-687,336
0.0,-147,-231,-473,338,-699
1.0,-733,-878,51,789,334
0.0,140,63,169,-237,-81
0.0,-769,993,-881,440,-417
1.0,901,216,504,-587,402
0.0,-741,632,-320,-857,417
0.0,527,-768,-484,592,-609
0.0,-731,614,-992,-718,-648
1.0,357,30,394,-54,106
1.0,-303,-401,-473,-121,385
1.0,166,391,924,-113,-206
0.0,-685,903,97,-32,-624
1.0,-780,916,466,-762,797
0.0,793,434,-981,-17,-210
0.0,-536,-881,-865,934,-888
1.0,-845,-381,-580,459,728
0.0,511,573,158,-750,-731
1.0,-638,374,426,-956,761
1.0,737,-944,-874,182,918
0.0,-321,301,-594,-654,-774
1.0,-766,121,633,446,-473
1.0,723,-798,785,531,-656
0.0,980,-534,-176,273,107
0.0,-459,-48,-789,911,-940
0.0,-464,-261,-707,501,-263
0.0,-180,214,-785,544,-755
0.0,733,-119,-863,-419,661
0.0,116,509,-746,-65,-133
0.0,438,811,-907,696,205
0.0,-516,913,-209,-707,-614
1.0,-368,-266,-270,928,-206
0.0,-82,937,-166,142,-136
0.0,712,622,-943,-701,-601
1.0,229,-88,-428,433,420
0.0,403,697,663,-804,-944
1.0,-247,82,-169,-34,792
1.0,-48,-86,-499,744,888
0.0,-799,-74,-555,-105,-950
0.0,-212,-544,-108,-385,-685
1.0,-65,-631,301,-134,-627
0.0,-606,-444,-735,46,-393
1.0,615,75,482,328,731
0.0,976,-603,-908,781,771
1.0,552,-997,-206,-241,450
0.0,-233,432,-849,-994,201
1.0,-439,-844,-658,-755,693
0.0,295,600,-62,-998,289
1.0,403,55,-314,-740,840
1.0,-423,-831,73,-67,915
1.0,-392,-702,289,-689,-278
0.0,533,465,-782,-764,-494
0.0,967,946,-174,-862,547
1.0,956,-957,-58,342,203
1.0,353,-497,-325,499,773
1.0,-224,-353,192,740,810
0.0,960,-184,-1000,-388,752
0.0,-498,-266,-494,-618,-450
0.0,965,670,-524,-682,-178
0.0,-80,-289,-635,268,119
0.0,619,321,-57,-329,419
0.0,960,652,-835,-368,616
0.0,488,967,-97,575,-781
1.0,-765,884,330,327,552
0.0,284,163,-876,-744,-409
0.0,857,-717,-713,903,-586
1.0,-921,516,924,-468,-688
1.0,322,-258,-760,866,861
1.0,374,-660,46,-348,350
1.0,-218,989,825,-826,117
1.0,248,-347,-61,835,8
1.0,-498,66,335,-35,54
1.0,-51,350,702,198,-473
0.0,842,-137,116,-930,304
1.0,-236,-283,239,-72,979
1.0,-433,53,740,828,180
1.0,942,-695,592,-290,470
0.0,-752,549,-606,-675,-489
1.0,440,836,269,-708,954
0.0,-260,726,347,148,-271
0.0,-344,733,313,-397,133
1.0,952,-40,698,755,301
1.0,-317,151,144,-430,489
1.0,-187,726,964,142,-481
0.0,-226,755,342,-329,-480
0.0,-112,566,734,359,-897
0.0,511,997,-624,55,845
1.0,236,181,-87,-233,618
0.0,-172,960,-554,338,-880
1.0,-76,-918,-629,-199,891
1.0,442,-46,-329,919,716
1.0,-309,-585,689,-383,-927
0.0,520,-155,-596,-62,-888
1.0,671,-329,921,763,-26
1.0,-210,-465,214,894,-728
1.0,-702,-613,-316,303,502
1.0,-832,-460,-488,-980,231
0.0,150,242,4,-910,-401
1.0,-98,-379,-274,-881,247
1.0,-803,634,751,-45,-205
0.0,-511,723,-148,424,-702
1.0,-143,248,590,-608,707
0.0,277,962,113,-877,-591
1.0,-859,-238,410,-163,376
1.0,991,-885,252,-846,448
1.0,129,-518,-52,-219,915
1.0,-142,-738,308,363,424
1.0,281,-560,514,-363,225
0.0,722,-452,-891,406,-576
0.0,-108,43,402,123,-644
1.0,-232,45,717,95,-61
0.0,-191,764,490,-624,63
0.0,-619,825,-712,446,151
0.0,992,249,-240,630,-764
0.0,755,265,-924,967,-756
0.0,881,537,491,550,259
0.0,384,580,282,-936,-525
1.0,-115,319,-234,-187,546
0.0,-502,-834,-701,547,-915
0.0,327,1000,-608,-760,569
