1.0,-623,-361,709
1.0,-238,94,669
0.0,418,372,-676
0.0,601,-954,-351
0.0,-223,-516,-182
1.0,-515,-768,994
0.0,669,-916,682
0.0,922,807,-157
1.0,52,284,422
0.0,488,-915,-443
0.0,894,-101,649
0.0,969,131,-431
0.0,658,639,-485
0.0,-556,-133,-749
0.0,337,151,-251
0.0,746,-862,-112
1.0,-321,-134,276
0.0,992,344,563
0.0,919,-97,-293
1.0,333,856,581
0.0,752,-449,-357
0.0,82,170,-538
0.0,527,569,-872
0.0,347,-77,210
1.0,-430,756,-489
1.0,-424,528,-581
0.0,768,-43,766
1.0,665,864,587
0.0,257,-34,-337
0.0,955,198,-952
1.0,-368,620,-332
1.0,-234,114,180
0.0,552,-938,106
0.0,-863,-226,-850
0.0,830,773,-267
0.0,532,-217,-845
1.0,-911,590,-275
1.0,-144,480,74
0.0,-553,-294,-512
0.0,126,73,-353
0.0,192,131,-871
1.0,695,193,523
0.0,233,222,-177
0.0,-338,-703,-896
0.0,816,-928,490
1.0,39,-113,697
1.0,-706,101,-19
1.0,-696,-473,540
1.0,-509,-495,308
1.0,609,461,317
1.0,524,367,985
1.0,-907,26,355
1.0,-290,-161,457
0.0,693,-534,-248
0.0,-778,-492,-343
0.0,-591,-847,184
0.0,719,-890,610
1.0,-486,919,966
0.0,85,362,-804
1.0,379,626,561
0.0,-247,-949,419
1.0,-948,863,485
0.0,716,-162,264
0.0,928,955,-570
1.0,-719,452,617
0.0,-483,-772,-191
0.0,976,-582,492
0.0,330,402,-872
1.0,-990,590,835
0.0,-338,-441,-182
1.0,166,249,819
1.0,-613,462,106
0.0,852,-325,-879
1.0,-985,271,117
1.0,-998,-271,443
0.0,599,314,208
0.0,351,143,-874
1.0,558,964,-364
1.0,-954,-23,-315
0.0,510,811,-963
0.0,122,-999,-524
1.0,-295,-724,440
0.0,79,-277,-507
0.0,-821,-636,-748
0.0,101,695,-958
0.0,977,221,464
1.0,-529,-326,336
1.0,-893,853,171
0.0,418,-896,-350
0.0,773,-676,-845
0.0,804,620,138
1.0,-240,-241,777
0.0,-194,-383,-28
1.0,-875,-839,183
1.0,-141,387,-310
1.0,-466,634,-663
1.0,-776,378,-546
1.0,-625,748,-73
0.0,285,-212,55
1.0,-904,553,199
0.0,870,725,-915
0.0,758,498,-714
1.0,-979,-942,58
1.0,243,631,-162
1.0,-883,-690,903
0.0,110,-424,-30
0.0,799,612,-967
0.0,995,181,-881
1.0,-509,-550,125
1.0,755,467,987
1.0,-387,25,307
0.0,53,-232,85
0.0,920,767,-798
0.0,-318,-982,231
0.0,896,808,-217
0.0,547,-471,753
0.0,432,600,-574
1.0,-364,-603,467
0.0,802,124,-179
0.0,566,-919,49
1.0,-560,921,-763
0.0,-650,-72,-939
1.0,-11,493,279
1.0,368,163,731
0.0,809,-795,-674
0.0,-204,-130,-214
1.0,-579,116,647
1.0,-695,-511,120
0.0,-372,-721,-10
1.0,-797,705,679
0.0,8,-344,52
0.0,324,-281,605
1.0,-28,514,486
0.0,524,-393,887
1.0,-994,-64,17
0.0,52,-497,-631
1.0,155,831,738
1.0,323,942,50
0.0,512,-144,400
1.0,522,523,323
1.0,-884,-11,-172
0.0,707,-951,53
0.0,396,216,86
0.0,156,-476,-45
0.0,191,-694,-383
1.0,-128,870,843
0.0,795,-644,-90
1.0,-957,-156,435
1.0,-432,-316,842
1.0,-813,-628,954
1.0,-857,993,-281
1.0,-855,-429,697
1.0,-422,775,470
0.0,982,-366,448
0.0,-93,354,-664
1.0,-935,-150,-292
1.0,826,878,641
1.0,-175,249,310
1.0,991,905,370
1.0,-328,-649,462
1.0,-89,632,-2
1.0,787,448,458
1.0,-788,-83,-222
1.0,288,-10,899
1.0,-726,-409,-62
1.0,377,971,53
1.0,-545,728,-447
1.0,-6,-113,520
0.0,674,-52,623
1.0,-84,-450,515
1.0,469,235,237
0.0,32,-921,-4
0.0,-63,-1000,-519
0.0,-805,-945,60
