0.0,249.72706685073376,-442.52707321215644,521.6160214072356,764.4503348626706,607.3859519036375,-861.1648307227011
0.0,492.1332611200471,989.8733098636001,-226.29400194455934,77.6585089990233,320.98604963153684,208.9391633816449
0.0,-926.9298283916659,-666.9177586661388,701.0041993256677,-359.3142073000555,677.7373567314935,114.44861459784738
1.0,789.0225126969617,-649.5975189913801,807.5775632972059,205.61113523756535,-564.4556807096264,834.2220238759135
1.0,37.340619889532945,677.5046832832165,-337.5455865661148,413.9874301246334,795.8089880880505,859.5903603789868
0.0,345.723538603698,692.3598119870148,689.9572765784296,-212.30866950905522,-164.43560020171424,835.5483763510322
1.0,-935.9959154779187,-957.2953489308951,103.92459560909879,431.99799088917916,354.8239691480776,950.3998010283672
0.0,693.0697086894702,-299.733917502492,110.77859530188744,-210.2447504537555,928.5768783187675,-192.8714928996145
0.0,-618.4009194321984,-91.20062266102445,709.9439319662426,-323.9357864818155,-457.7039304164754,904.5888722592076
0.0,381.0914297565987,783.0299667928093,-551.355994228845,-371.57227991902437,384.872644459057,-683.1285087983576
0.0,-559.9894878708933,-116.83752303281074,-969.5760025502535,186.75532398094288,452.59510271131717,454.35757246224307
0.0,-119.77833015401654,-642.9928020044238,767.7943122716445,626.852498180102,-150.78352713165134,370.7200569039967
0.0,-753.0822829550024,884.1584994863488,269.20073606953747,-139.90922682648988,-400.3665640603846,-2.1690807828700827
0.0,407.9038872759529,190.51290080427816,142.60443895578896,414.02105467076444,-884.3135525976278,-499.6765917336292
0.0,183.60832255734272,-440.98021868885337,799.0773402246191,362.8670457059525,-427.21492889051603,596.5204262486523
0.0,249.02447220411477,958.2595741496164,745.7877115213037,-212.87548366805618,-105.08857358838327,-188.33167404229403
0.0,-711.9473263638301,22.29598322712502,66.34295906268721,492.1682868842456,853.4388792466802,-291.6320337429621
1.0,-906.7984954251144,-490.22207295296363,89.10719734466898,-768.3159186458215,478.0765271589387,371.01035840374493
0.0,710.7476380413809,851.3933599815923,715.7388677767299,799.6081282004714,-816.3565138393762,-943.8458415114272
0.0,-713.2509168895328,-109.31934433411004,-225.5815639174657,-357.9519789287449,-209.32717207643157,670.7996041514652
0.0,-926.0886662672847,256.2280148298912,286.13856145079285,638.9705767522048,237.79262346813994,210.74370518974752
0.0,212.5339379776724,494.67375091071153,-919.58369049901,-629.8757995019262,-365.29010746141034,828.850698826941
0.0,-569.5481881200492,592.5668300780465,3.3262924638781897,331.94818959520444,458.45682551089817,-318.9647324911209
0.0,341.29035853050823,-68.50319402880791,154.36252439370628,-53.8860883347088,303.47127384239843,-609.8579023574622
0.0,619.4726029012043,523.3818249036722,503.08136072788943,-117.6705094167852,676.2603484973918,-179.5768131641629
0.0,340.3328285205787,-163.5200220835036,-689.8728345011239,-162.97788502607216,119.22932579883445,-357.5408722586742
0.0,-927.0249536685491,-819.8549381009746,-35.737056752756644,117.9152991718181,614.9221993158756,-335.47174427749087
0.0,263.56933129122103,-760.5346437212559,191.16596160231143,326.7597953207612,475.64297831646127,228.6049569273937
0.0,240.2228724008371,535.5352394491993,-27.115439720998552,-219.72855982049634,948.0623713351777,165.01402145598263
0.0,-738.1978375231269,721.6728918196275,943.9806638228065,837.7748384530548,-44.350187281802846,140.10821416620684
0.0,463.0393551633431,363.16491802385417,289.8596347058335,-182.57411713217505,17.527095006081936,570.4085169268164
