0.0,781.0178821613015,148.09981359344988,-686.8796802742263,781.0379440280415,44.86490776279902,181.33589048232398
0.0,-11.21822270209202,-618.6744277488924,745.6064636042786,848.6248121069139,497.3174555392977,-570.5111141763359
0.0,-830.108044880312,-38.78706119900755,-650.0131795412722,-792.1508893476173,33.122416630540556,584.468215577124
0.0,-934.7286049961403,-409.0693780651004,648.3649115804506,-182.70605849921776,811.804861391442,-319.1941265722138
0.0,-13.799038926387993,-742.4971552400093,-920.4569004040184,-294.6190359741479,336.06933872707896,-935.7851505743429
0.0,597.1392565430372,-214.54303461747566,-479.42014621589294,538.2159541154001,-596.5926413438272,803.8365653737549
0.0,105.00534221951375,-626.9041654609002,127.5819162665614,942.3395435549285,-536.9330708052564,596.9071913209168
0.0,448.26157050610277,974.6324294571041,-794.9944501871329,620.6224908393369,-953.6867233164592,-679.8727737983223
0.0,-481.7690062366578,320.75231462882266,-568.5415077194382,-965.6893241347759,362.87039761501865,-301.9548974200536
0.0,622.6199522529753,-184.4420686518098,437.8734181865973,673.7516112332457,205.0856436432357,910.5930766118533
0.0,-495.2922730231908,-355.07588019991874,480.69895395916114,893.4194739361819,821.0753223920776,-319.0092785101468
0.0,628.9014984992223,-361.59870471435875,342.7075238217458,436.1317159439186,184.31770718643224,112.90542715151128
0.0,-249.1170033409245,-691.258953551287,-498.7335542868088,325.47592771494965,183.87496880847175,76.54920521694658
0.0,-100.2602257720813,242.63533290847545,-287.8104854551659,881.8483784550674,664.9350572791825,-972.222646724245
0.0,-928.0174776719585,529.4830169378965,189.69294781562417,897.4139032602554,-486.1542751660181,628.1888585781032
1.0,716.4829029206185,718.887959247849,-726.4923050112759,158.15964768948606,352.6281624474693,-883.0775014086058
0.0,903.0414718601505,-13.240105462268616,570.267142405065,409.03645550500596,-981.9643449342443,438.0221621970368
0.0,269.53155515680464,10.31470411863711,-392.9557884928894,-333.90221448490934,86.46019999919827,-230.24417539948922
0.0,578.1977789758062,662.025107664931,-163.37283681743293,-211.67584783250675,902.3519243125625,-311.7559328851902
0.0,-941.4445552906077,253.07712844636671,170.26076705287892,462.98823356624007,105.11655566463378,-835.2328105385935
0.0,-673.550810366546,97.92686109212241,768.9335810734262,-43.74056075896067,-806.1212391353242,246.49661882406417
0.0,38.905125579553896,-915.7505192894117,-48.22312988546162,648.1407402559546,-308.75257481941617,251.3139322574591
0.0,728.7973201828299,740.567144885883,477.1806347636998,-367.40738061069237,-47.151932289774436,-452.2345044896863
0.0,-966.1865391022759,-618.0631500325619,29.435095786846887,-867.3999789821619,565.0684082292532,976.3310987108466
0.0,-326.68066713395194,-77.18974772726779,-951.7821082806341,-272.91772466634586,-649.5037785110812,480.7696780616243
0.0,-210.38590429915382,817.4030361232601,-140.58032582458839,287.54785195867225,-462.4677887774053,123.11326898433117
0.0,238.4681738419165,-946.8554495623911,263.8706105955762,940.4485284037007,-428.0664192483448,362.92241371597606
0.0,86.09758870527185,795.3199643067323,83.15126972899361,713.8773136936593,-91.75111028026731,372.401701691723
0.0,-30.5274457348454,-459.72755702618565,-293.21113648599976,-91.41456090572512,493.84730870196177,-886.5107179208031
0.0,-469.4071580981074,-956.0455472752092,817.2515316681863,149.98089711665193,-906.5176967164883,901.0013600326322
0.0,37.47751055955678,156.47140962739263,702.4523770834589,69.1949360669089,-235.83069394729318,-617.1919111993043
