1.0,483.5137020209952,576.5079719590317
0.0,-948.0576905566163,-336.57800180328775
0.0,191.5707837677544,-405.17511109753343
1.0,-505.1343415646047,-494.96832562399425
0.0,-701.3423804592974,-808.8691967672514
0.0,871.1564313460776,-705.7595030302289
1.0,306.50900972575107,261.6398805609601
0.0,-875.559114450563,453.13477240662064
1.0,-350.6928940215705,44.172759578516434
1.0,-247.81667183774243,-307.6769573570787
0.0,-696.7454294596471,-63.39466019339477
1.0,1.943264428260477,232.8194166897731
1.0,-353.6621702539642,-520.1683401459983
0.0,393.9722692774899,-291.44952899957286
1.0,-230.16451303171186,-511.45531697841596
1.0,-17.72345929588323,-267.2271637622031
0.0,-309.59813108399817,843.0199794467712
1.0,279.8032708150604,184.51326344906875
1.0,-487.3117252779672,-50.812668952179706
1.0,-614.6349499474422,-114.37375945561223
1.0,-18.18888380028966,-328.02315258836165
1.0,-428.98679168076194,-468.89799657083245
1.0,22.928075737554536,780.1556136301283
0.0,-951.3663006678594,743.7416017983378
1.0,-143.07241632669383,-284.4912303511722
1.0,-706.0459249594187,-509.7016808917576
0.0,875.675872554453,-699.305513408552
1.0,-320.6103998285127,-430.58862895189515
0.0,-254.49307936186005,664.297277022416
0.0,206.69650580522102,-588.2411297258548
1.0,-100.92939140776684,-119.2936721733397
1.0,-238.45060813420548,-209.272011077887
1.0,276.7629941575601,786.7661988617003
1.0,-250.18517345335965,-419.32124214509156
0.0,-975.6427411876178,807.1048888487601
0.0,-566.2695590721898,901.9266274894471
1.0,-281.87788810894983,-498.12854965787454
0.0,-944.5800916927296,791.5063896546908
0.0,971.6967465433563,756.430210467166
1.0,253.32750800793383,607.9678034652236
0.0,-988.7952181880071,-61.762910077807646
1.0,-28.578229825992935,284.5973879530029
1.0,276.6931951420363,173.99833892195218
1.0,276.47352370358976,725.2617065498634
1.0,-523.2150284093225,-656.0809410963251
1.0,-337.8914138166351,-85.61967713892818
1.0,-98.13997937860313,686.0230830364155
0.0,12.758120117994281,902.16735885713
1.0,-261.59356562691283,-491.565857381766
1.0,-34.373422869343926,-9.249300401740015
0.0,670.3091607288602,124.59407498480141
1.0,175.25233287938775,483.56208171115895
1.0,552.6828440294018,407.03572896178935
0.0,29.66071382204268,924.2603031308033
1.0,-196.35102346943694,-184.76031236069457
1.0,339.0609110141454,277.614582018904
0.0,-868.5060370029303,-421.7387717048873
1.0,-250.95523174708774,-253.7945063041699
0.0,-406.39530314915385,802.8830983196951
1.0,443.18465782405997,797.8705329496943
1.0,-361.2408650882419,-597.9267637761758
0.0,832.3338577362429,-958.6665019103156
1.0,95.45463389533484,775.7030107140993
1.0,-2.6174671903463604,-427.8662680696184
1.0,127.82345846585167,276.3119075844827
0.0,-138.46168339107567,-793.1604788746909
1.0,196.24329378451552,400.72065617027204
1.0,-564.4502098854645,-436.552696846771
1.0,542.4867193078924,513.6239329868681
1.0,441.74680607176515,657.5004422689784
0.0,923.1721983391446,-36.7712142573846
0.0,215.89897316643373,-960.1644704873
1.0,-128.52537707529467,-408.09155536459065
0.0,770.277499183713,841.6454302700879
0.0,290.49721243753083,35.015009025085874
1.0,-406.90861919640304,-94.98643194017222
1.0,-433.1272056072286,-315.1252075229995
0.0,-874.9257471353753,-218.68440058694637
1.0,-158.80031379460974,-379.8310022952828
1.0,-622.3315313232123,-256.0712990223992
1.0,-686.3636337661818,-361.79563241409824
