1.0,350,345,-781,-637,843
1.0,-877,164,-620,492,619
1.0,-489,676,-539,715,-590
1.0,-854,-242,635,456,814
0.0,874,-285,-296,248,-440
0.0,505,-889,-312,-175,-781
1.0,47,760,-166,-474,111
1.0,-124,423,634,851,-208
1.0,74,339,-372,-33,-468
1.0,336,159,-449,446,-571
0.0,339,-790,478,-257,-928
1.0,-133,214,747,394,251
0.0,316,845,218,-742,-549
1.0,-849,-383,-843,694,-429
1.0,86,391,-162,-104,673
0.0,-758,-970,-550,65,147
0.0,382,-618,25,265,413
0.0,18,59,741,-749,654
0.0,-302,-912,-309,909,-460
0.0,-695,-216,533,188,-236
1.0,374,-556,-970,879,376
1.0,-231,829,992,-74,-523
0.0,373,-236,900,51,113
0.0,-305,28,-322,-407,-52
1.0,-743,-910,-563,551,828
0.0,654,-698,-310,351,-288
0.0,906,-856,-192,-159,-558
0.0,-285,778,943,-158,-596
1.0,347,235,-291,319,-947
0.0,-220,-942,-523,-489,-281
0.0,899,75,149,-616,6
0.0,652,763,670,7,-805
0.0,-926,-923,-631,169,-748
1.0,-103,670,999,-670,930
0.0,961,92,-17,439,-402
1.0,-798,558,134,151,870
0.0,815,557,208,-894,-905
1.0,-428,538,187,306,337
0.0,742,-564,-573,330,-578
0.0,-282,-892,498,-999,-375
1.0,902,681,229,166,370
0.0,33,-693,906,579,747
0.0,250,-714,-310,-515,-260
0.0,224,-358,-735,9,-931
0.0,987,-436,-298,170,387
1.0,-993,-156,-961,-159,-748
0.0,-376,-87,-547,-930,139
1.0,-390,517,605,368,299
0.0,312,171,499,-96,-270
0.0,-614,-935,166,-744,948
0.0,397,-739,-528,-907,-583
0.0,44,-630,-599,179,-395
1.0,-605,927,228,-454,-951
0.0,-956,-831,534,-854,-610
1.0,651,36,-914,-70,416
0.0,716,-593,-177,-737,943
1.0,-506,149,-106,709,-792
0.0,387,233,-469,-887,-330
1.0,472,-363,-850,94,474
1.0,-703,640,811,140,-792
0.0,747,33,596,-458,-732
1.0,-266,307,-305,-299,381
0.0,624,-280,297,-283,181
1.0,-4,368,588,336,-428
0.0,697,569,741,-658,-914
0.0,677,224,786,-903,497
0.0,9,-148,-75,-466,-324
1.0,-913,412,237,224,-333
1.0,-992,692,-831,829,-711
1.0,-987,696,-87,-230,218
0.0,-6,933,992,-839,-586
0.0,43,-676,-502,-212,-747
1.0,-761,331,163,-119,443
0.0,-210,-939,-389,-472,382
0.0,596,-420,369,325,237
0.0,-713,-142,458,-687,404
1.0,-768,-360,-849,196,-808
1.0,613,-35,-888,913,-487
0.0,842,-623,-951,208,-747
0.0,256,-563,-440,39,378
0.0,-315,-740,-223,-705,-655
1.0,178,533,-796,816,-882
1.0,-781,133,-511,277,-87
1.0,641,880,636,-325,292
0.0,823,324,-235,-964,666
0.0,-926,116,98,-499,-149
0.0,-118,-685,-698,-537,-343
0.0,448,-758,-215,-318,-842
0.0,-959,-988,-491,-792,996
0.0,388,-903,-747,167,16
1.0,-521,285,-444,-145,-414
1.0,882,739,-956,-670,-975
0.0,474,-746,895,401,-512
0.0,-904,-465,906,808,-820
0.0,-628,-729,508,517,-505
1.0,-287,757,312,-418,300
1.0,833,-268,891,620,945
0.0,556,692,407,-697,-676
0.0,-788,-28,248,-729,161
1.0,-876,234,928,726,481
1.0,-673,-192,-591,963,722
0.0,407,-765,-584,-873,801
0.0,865,-566,738,784,-147
0.0,-888,-956,-435,398,-832
0.0,139,-250,38,-78,-116
1.0,420,-483,-638,254,880
0.0,-23,-600,-224,-986,390
1.0,-124,-92,-717,-549,424
1.0,-104,-673,13,833,630
0.0,165,-469,-148,145,-683
0.0,-19,412,633,230,-652
0.0,-48,-158,-901,-866,138
0.0,827,-91,-480,-933,713
1.0,581,-948,-877,928,226
1.0,-733,329,-870,-342,-964
1.0,231,-3,-743,282,-634
0.0,984,-949,242,-912,581
0.0,725,-724,-702,-734,-294
1.0,-700,716,-563,191,104
1.0,-109,418,-509,695,-578
1.0,-659,746,-264,-446,425
1.0,965,501,227,482,-934
