0.0,862,-204,504,-887,-165
1.0,302,748,-184,-892,-959
1.0,-832,-786,-709,983,-444
0.0,170,-268,868,140,-541
0.0,845,-150,-115,623,596
0.0,644,559,577,419,859
0.0,-861,-356,484,-542,-588
1.0,554,771,-922,846,-443
0.0,-700,-868,-118,-576,194
1.0,307,253,-452,-450,-736
0.0,345,-589,851,-963,-303
0.0,-945,858,33,-216,862
0.0,-987,-244,-359,-777,539
0.0,887,-532,-341,479,851
0.0,-823,-603,-127,452,521
0.0,606,734,705,-43,558
1.0,-219,612,-10,515,-430
0.0,474,-332,292,-809,390
1.0,-991,613,-408,-845,-36
0.0,-549,229,386,-983,-138
1.0,-772,662,-289,-737,105
0.0,932,436,-234,-595,612
1.0,-233,-442,-922,-743,-224
0.0,-109,501,837,-820,281
1.0,-919,729,-538,710,-837
1.0,604,-113,-610,623,-334
0.0,-23,-965,479,863,757
0.0,192,81,974,563,-53
1.0,60,35,-934,-755,558
0.0,848,-474,-42,-72,40
1.0,-561,-435,-212,-31,-132
1.0,107,470,-270,-754,21
1.0,-541,-828,-771,-240,-781
0.0,-470,-627,610,-942,-724
0.0,-927,236,717,476,378
0.0,-448,539,466,322,539
1.0,-634,-957,-843,977,-411
1.0,-64,-259,-308,28,-867
0.0,53,841,841,610,-130
0.0,316,-491,747,925,-357
0.0,804,-27,600,299,-256
0.0,-882,-11,488,116,818
1.0,-250,68,-796,-325,-571
1.0,-455,28,81,-782,-23
0.0,-361,-472,-1,-812,981
1.0,-764,-864,-907,-97,662
1.0,-52,430,-788,696,72
1.0,606,-305,-462,-149,-263
0.0,915,-562,331,-189,-843
0.0,-137,-437,-30,-204,1
1.0,166,-405,-886,-337,270
0.0,340,-700,255,463,312
0.0,737,-599,-404,412,800
0.0,436,-609,-813,-456,929
1.0,320,593,488,-59,-875
0.0,29,-982,972,757,-765
1.0,-899,-485,-991,886,-643
1.0,-930,303,-969,546,-726
0.0,671,766,550,158,761
0.0,-273,-875,109,-682,820
0.0,-426,-957,-757,175,880
1.0,835,971,-45,-982,-621
1.0,-554,-362,-136,-883,-162
0.0,-359,-836,201,-791,834
1.0,-418,67,-543,653,439
1.0,-153,-329,-147,450,-45
0.0,645,-960,-72,509,53
0.0,682,-111,826,-125,-982
1.0,228,-420,-384,490,-402
1.0,466,-644,-940,-984,-570
1.0,-60,922,-583,-165,703
0.0,566,-296,91,621,-163
1.0,-219,105,350,203,-744
1.0,-968,203,-560,-862,702
1.0,702,50,-166,-510,-938
0.0,832,-987,506,609,383
1.0,234,-427,-884,-716,-509
0.0,-562,62,877,483,-395
1.0,506,459,618,-422,-589
0.0,-122,-77,-166,-608,948
1.0,-764,560,-16,664,221
0.0,-966,-997,989,-736,-295
0.0,-102,538,977,-824,425
1.0,189,854,-739,-49,578
1.0,-800,132,-639,-625,-400
0.0,-864,-889,782,666,40
1.0,918,578,-538,349,604
0.0,-935,-939,428,536,155
1.0,-495,882,622,829,-95
0.0,808,-981,739,982,-939
1.0,-990,-427,-742,853,448
1.0,-912,772,816,106,-361
0.0,719,-670,353,565,-923
1.0,-907,591,720,-781,-402
1.0,-490,506,-261,-27,-627
0.0,-658,615,802,965,383
0.0,778,158,237,-342,555
0.0,-670,-923,364,-438,305
0.0,52,-811,532,-982,-665
0.0,-70,78,474,-506,285
0.0,-974,-373,46,-311,255
0.0,-300,180,905,-183,695
0.0,857,-628,206,436,-661
1.0,149,-197,-292,585,119
1.0,-338,632,-540,565,68
0.0,631,-178,568,440,-116
1.0,157,761,-357,864,-317
1.0,204,-334,-872,428,373
1.0,75,693,-118,-216,462
0.0,128,428,212,-92,498
0.0,-411,-852,57,759,538
0.0,-107,579,812,782,968
0.0,-75,-325,703,586,-929
0.0,430,-548,-503,-462,647
0.0,-774,-969,978,-280,-868
0.0,-588,-365,904,815,-84
1.0,-233,-679,-75,888,-883
0.0,833,29,-150,-176,981
1.0,-813,552,-901,121,256
0.0,872,779,163,618,662
0.0,192,-637,-821,45,758
0.0,851,-894,658,454,-268
1.0,550,952,-682,-245,-650
0.0,569,494,862,989,-47
0.0,43,715,935,560,-183
0.0,-389,-991,348,829,-623
0.0,872,-257,779,737,763
0.0,957,884,488,373,712
1.0,-98,-263,-418,645,-8
1.0,-988,-545,-175,49,-636
1.0,282,769,-743,56,620
1.0,488,156,-144,539,59
1.0,-392,-296,-663,827,-367
1.0,47,-202,-101,87,-554
0.0,150,-846,-232,-827,-362
0.0,674,-685,980,802,956
1.0,-784,713,59,104,-300
1.0,740,-68,-55,825,-653
1.0,505,552,-505,-728,743
1.0,975,748,-489,-824,105
1.0,819,-92,-765,-789,481
1.0,267,121,-987,536,822
0.0,284,-953,810,-250,-45
1.0,-551,56,-652,-848,270
1.0,541,636,222,-104,-897
1.0,482,-571,-684,-652,-157
1.0,-711,140,-868,-362,160
0.0,-366,-80,513,623,441
1.0,470,-336,-983,-673,-458
1.0,-637,931,703,-608,-92
1.0,47,585,170,-637,-107
1.0,-109,-582,39,877,-901
1.0,-290,705,70,-355,318
1.0,819,903,-146,153,-283
0.0,440,554,-297,90,863
1.0,-628,-101,-738,-461,-418
0.0,-729,974,343,983,720
0.0,-475,-447,645,667,527
0.0,283,-187,681,424,-237
1.0,-595,980,-918,-25,218
0.0,579,-641,-18,658,435
0.0,957,-684,724,-110,544
0.0,554,-146,397,-62,947
1.0,-856,843,412,-167,-901
1.0,-515,667,-761,-94,-1000
0.0,-279,-650,713,214,-679
1.0,-777,74,-559,-337,-179
0.0,84,-464,798,675,402
0.0,733,-372,224,705,-427
0.0,326,-131,682,634,926
0.0,710,982,443,624,99
1.0,-880,-844,-914,-134,213
1.0,200,614,-232,-118,-39
1.0,306,408,-922,845,-968
0.0,-935,809,684,-116,518
0.0,461,-121,437,941,-35
1.0,-643,365,-492,-505,778
0.0,-496,-750,150,208,-556
1.0,-203,474,-606,900,-986
0.0,-673,63,618,-102,660
0.0,775,-685,50,-320,-663
1.0,728,739,211,-934,-439
0.0,-256,-916,-6,-892,367
1.0,542,543,-59,-694,-794
1.0,-422,665,-845,921,507
1.0,-349,715,-540,-42,374
0.0,-386,-388,662,-226,265
0.0,921,-930,-811,610,491
1.0,503,817,354,492,-67
0.0,-357,951,-7,-842,977
0.0,-829,-887,617,-806,73
1.0,480,706,-710,680,-511
1.0,-365,288,164,-426,-886
0.0,236,-737,43,-637,-53
1.0,-946,885,-741,406,-866
0.0,-444,-799,414,-438,464
1.0,-552,946,-700,-530,-622
0.0,146,131,915,-968,-626
1.0,-351,-312,-509,-623,-326
0.0,-844,-640,866,430,-652
0.0,-586,-616,-317,-280,911
0.0,690,393,71,327,747
1.0,-514,-656,-738,-521,58
0.0,124,-327,-43,708,811
1.0,-811,-180,-360,176,-127
0.0,-42,196,532,108,245
0.0,648,-905,60,-369,397
1.0,-235,-266,251,520,-545
0.0,611,-18,954,-61,726
1.0,-182,381,521,182,-799
1.0,-481,-337,-137,-965,-274
0.0,-98,-439,-32,-661,950
1.0,-601,414,-856,-997,-978
1.0,470,-280,296,442,-880
0.0,862,-166,356,298,299
0.0,-552,-615,727,462,961
0.0,-75,501,699,644,111
1.0,-56,-111,-722,653,-802
1.0,765,947,-861,-145,-783
1.0,-687,783,713,-816,-149
0.0,401,-320,473,568,-446
1.0,-116,213,-529,-865,-757
1.0,645,-40,-96,335,-312
0.0,864,573,58,-301,955
1.0,174,781,769,242,-728
0.0,332,430,408,-168,413
1.0,-262,-54,256,-648,-669
1.0,-228,960,-909,566,163
1.0,835,816,772,-360,-870
0.0,-297,881,959,-729,-186
0.0,-335,805,636,815,763
1.0,234,881,-167,-717,60
0.0,664,-373,406,490,-223
1.0,595,-18,-332,431,-565
0.0,256,-775,199,669,391
1.0,255,772,332,-686,-826
1.0,694,258,-204,72,221
0.0,313,188,21,-224,753
0.0,-177,-265,931,434,212
0.0,-616,-610,175,953,29
0.0,-645,-362,148,163,708
1.0,429,-134,-288,77,-19
1.0,-108,929,-901,349,459
1.0,603,556,241,-864,-46
0.0,376,-66,-112,-616,97
1.0,-221,362,-441,-729,353
0.0,-788,112,307,516,778
1.0,-641,212,14,807,-438
1.0,-657,-293,149,-814,-656
1.0,-827,509,-917,-243,455
1.0,-230,-94,-783,-593,-687
0.0,-319,-287,-176,-570,618
1.0,-191,779,-312,517,-68
0.0,-246,-361,132,58,459
0.0,-563,832,513,-843,678
0.0,524,67,867,236,-712
1.0,418,326,-299,657,-568
0.0,-511,373,172,715,931
1.0,-587,719,-132,-177,246
0.0,-932,-306,534,9,-472
0.0,952,95,-660,745,813
0.0,-2,-975,787,406,898
1.0,574,162,-454,-2,-522
0.0,361,841,777,-148,148
0.0,-44,-217,729,190,321
1.0,-236,108,-931,174,432
1.0,-553,30,-972,592,111
1.0,56,518,-366,-291,452
1.0,-893,458,-392,-541,-887
0.0,501,-76,299,600,-349
0.0,-555,-389,14,-152,381
0.0,-178,675,125,-702,471
0.0,145,-440,-463,-899,885
0.0,112,-178,-282,-578,386
1.0,-755,693,491,-6,-960
0.0,370,-630,-765,457,411
1.0,-519,-289,469,-273,-899
0.0,694,-499,997,-609,-391
0.0,-997,465,562,452,-73
1.0,819,-21,-592,-298,-819
0.0,405,597,839,203,820
1.0,442,212,-486,-878,-200
1.0,197,-87,-356,-760,-274
1.0,-67,-711,-479,-517,-942
1.0,852,181,-264,-460,-129
1.0,-380,-573,-662,-856,46
1.0,599,828,-342,-730,356
0.0,417,372,945,-324,-78
0.0,79,-426,-417,119,804
0.0,993,-630,-269,900,514
1.0,-574,824,-945,310,-909
1.0,-843,-215,-207,-472,-451
1.0,-547,575,-444,247,-612
1.0,-732,890,-903,93,686
0.0,-455,-760,-421,295,136
1.0,-939,-149,-348,-984,-248
0.0,-851,-928,646,-326,-753
0.0,290,-584,714,-931,27
0.0,352,-322,36,-212,119
1.0,306,131,360,836,-702
1.0,63,947,-278,-739,-193
0.0,620,-80,-85,290,319
1.0,-622,848,-840,-882,508
0.0,-481,-926,710,29,811
0.0,515,29,415,-989,-312
1.0,-344,209,-345,530,1
1.0,-660,-919,-286,464,-258
0.0,-919,-704,-216,-8,85
1.0,430,372,-707,-530,476
0.0,494,-849,544,617,-118
0.0,-34,457,-185,-663,659
0.0,-672,349,547,984,388
1.0,-166,480,-304,185,-134
0.0,393,-10,816,894,-167
0.0,311,-973,842,22,37
0.0,-538,-554,209,581,-239
0.0,53,490,734,-770,271
1.0,-719,354,-918,453,466
1.0,857,-444,-964,-933,-7
1.0,-232,-276,8,-392,-661
0.0,-22,961,312,-95,948
1.0,-154,446,98,-257,-978
0.0,-1,593,-213,-393,927
1.0,197,425,-86,239,-288
1.0,-971,-360,-916,-368,182
0.0,179,-802,2,123,573
0.0,196,-484,297,145,-211
1.0,796,220,-600,800,-868
1.0,-746,-726,-653,304,214
1.0,352,374,319,68,-311
0.0,151,-899,198,808,-323
0.0,-778,-934,908,-7,631
1.0,496,135,-903,940,173
0.0,938,-204,154,-797,289
0.0,-237,627,788,-568,-277
0.0,-813,754,157,116,612
1.0,-414,388,840,360,-895
1.0,-841,937,-773,553,-997
0.0,374,150,285,-173,-233
1.0,175,172,-767,616,-350
1.0,-481,-169,-935,171,-208
0.0,973,-956,-118,-20,763
1.0,-465,630,446,-954,-994
0.0,-171,-336,-180,-859,231
1.0,-821,337,-869,15,-810
1.0,-818,14,-343,-790,449
1.0,383,130,-551,-81,419
1.0,-899,15,-520,732,-831
0.0,-909,-333,494,-962,262
