1.0,-897,972,-951
0.0,197,-689,842
1.0,-439,342,-536
1.0,-271,346,-964
1.0,-202,222,-786
0.0,782,442,945
1.0,948,-362,-535
0.0,-836,462,581
1.0,688,-56,-142
1.0,-41,881,-897
0.0,-816,564,118
1.0,-173,86,-789
1.0,596,-918,-632
0.0,-748,250,531
1.0,399,-277,-656
1.0,962,-906,396
0.0,-794,171,892
0.0,-700,238,677
0.0,-870,184,671
0.0,212,111,712
1.0,562,-286,-775
1.0,580,-166,-927
0.0,-263,378,511
1.0,-261,160,-881
0.0,-688,-559,484
0.0,-814,-971,292
0.0,-217,-913,660
0.0,-577,-312,-213
1.0,638,427,-503
0.0,-774,-226,445
0.0,338,-704,906
0.0,94,103,977
1.0,511,934,-216
1.0,-956,1000,-476
1.0,629,-247,-168
1.0,844,957,-330
1.0,580,-967,-47
0.0,-223,-836,-217
1.0,111,-14,-971
1.0,900,-349,-890
1.0,871,664,-675
1.0,959,-74,-620
1.0,-170,134,-283
0.0,-813,318,-28
1.0,244,735,-232
0.0,-669,-813,-66
0.0,-829,-30,696
1.0,-479,-28,-523
1.0,-489,440,-520
0.0,-248,860,863
1.0,986,-893,-274
0.0,-65,15,96
1.0,-744,-6,-600
0.0,-833,129,991
1.0,874,-645,-894
1.0,154,982,-576
1.0,-740,915,-486
0.0,-806,-436,721
1.0,576,-632,-869
0.0,-105,-797,0
0.0,-294,-202,331
0.0,663,804,957
1.0,-313,671,-131
0.0,361,-958,572
0.0,-926,-675,-542
0.0,746,698,876
0.0,306,-41,387
1.0,141,166,-522
1.0,270,-841,-900
1.0,48,661,63
0.0,-708,118,-396
1.0,498,337,-596
0.0,17,949,630
0.0,-999,225,-57
1.0,561,-749,-849
0.0,-609,186,758
0.0,-991,77,-191
1.0,412,-13,-212
1.0,-2,922,-444
0.0,-211,-342,248
1.0,879,676,-867
1.0,-602,400,-975
0.0,-638,240,216
1.0,978,780,-633
0.0,-632,108,135
0.0,532,-703,925
1.0,-386,-757,-925
1.0,359,710,179
1.0,5,589,-669
0.0,-735,-238,98
1.0,857,-641,354
0.0,-392,915,821
1.0,342,856,237
1.0,645,811,-76
0.0,309,-483,666
1.0,80,-312,-352
0.0,467,649,714
1.0,572,-103,-932
1.0,667,168,-161
1.0,900,234,-689
1.0,630,150,-392
1.0,678,449,-210
0.0,923,-693,477
0.0,78,-674,498
1.0,-873,79,-527
1.0,128,-224,-16
1.0,-800,-707,-771
1.0,29,521,-461
0.0,141,612,780
1.0,715,-541,-983
0.0,-658,918,265
1.0,194,188,-980
1.0,-314,-912,-738
1.0,894,888,249
1.0,654,69,-193
1.0,-805,-278,-928
0.0,-242,-569,349
1.0,-112,-725,-319
0.0,501,-754,916
0.0,22,-414,370
1.0,713,588,-592
0.0,-794,159,-302
0.0,517,-702,511
1.0,266,-54,137
0.0,-313,-984,297
