1.0,-198,-431,-530
0.0,755,-196,-466
0.0,724,760,1000
0.0,812,337,501
1.0,-412,-875,-939
1.0,-609,-246,-705
1.0,-177,248,194
0.0,89,156,-998
0.0,814,19,279
1.0,-852,-406,-279
1.0,-309,-691,993
1.0,-755,702,465
0.0,273,357,-978
1.0,-738,-207,-846
0.0,432,446,-275
0.0,360,23,110
1.0,-353,-279,383
1.0,-348,271,-213
0.0,-80,212,-657
0.0,480,552,282
1.0,6,-64,833
1.0,-955,-892,-940
1.0,-722,847,-176
0.0,134,568,222
1.0,-663,-418,-266
0.0,317,-157,-71
0.0,888,-130,223
0.0,972,-848,511
0.0,988,-292,458
0.0,-81,777,-315
0.0,160,845,-837
0.0,962,-519,911
1.0,205,-389,441
1.0,-629,-177,-58
1.0,355,-609,886
0.0,271,472,662
1.0,-918,-822,595
0.0,121,117,-915
0.0,213,414,848
0.0,744,482,491
1.0,-826,-280,-115
1.0,39,-833,327
0.0,802,478,817
1.0,-892,891,63
0.0,878,-123,-894
1.0,-273,-370,780
1.0,-955,-652,348
1.0,-37,632,487
1.0,-406,480,699
1.0,-286,562,559
1.0,-879,-14,-165
0.0,929,242,-880
0.0,675,-7,-481
0.0,177,-965,-291
1.0,-494,-308,799
0.0,-20,796,423
0.0,603,-127,933
1.0,-377,-853,300
1.0,-592,-589,-618
1.0,197,-646,948
1.0,-448,539,-262
0.0,178,318,-426
0.0,34,210,-559
1.0,-820,-180,-730
1.0,-872,-310,850
0.0,481,851,436
1.0,-586,-443,-859
0.0,749,-448,-210
1.0,-321,232,176
0.0,399,882,278
0.0,517,886,29
0.0,343,179,940
0.0,703,-301,640
1.0,-549,-138,-663
1.0,-873,-120,-662
1.0,-370,633,865
1.0,-832,870,130
1.0,-841,984,-635
1.0,-915,716,174
0.0,842,422,-528
0.0,836,-791,-231
0.0,867,618,909
1.0,-900,508,-195
0.0,399,839,-491
0.0,795,210,-65
0.0,343,251,-766
1.0,-322,-181,909
0.0,406,344,287
1.0,-19,-876,-158
0.0,463,934,-408
1.0,-826,-545,-71
1.0,-778,733,79
1.0,-880,-9,490
0.0,376,-561,651
1.0,-408,586,-295
0.0,325,334,8
0.0,263,-181,-996
0.0,470,-517,950
0.0,632,-835,-560
1.0,-964,255,362
1.0,-362,-710,463
0.0,73,-415,-177
1.0,-528,-857,944
0.0,378,-812,1
1.0,-195,-239,446
0.0,-280,661,-640
0.0,-190,55,-770
1.0,-688,-782,540
1.0,-288,193,-193
0.0,426,30,827
0.0,441,291,912
1.0,-542,393,-574
0.0,582,625,967
1.0,-403,-645,-872
1.0,-681,-530,-698
