1.0,809,658,-289,-159,325
0.0,-461,817,-600,-588,-312
1.0,-868,229,896,659,771
0.0,-706,-298,-474,-376,-245
1.0,395,769,-537,722,925
1.0,700,-989,303,551,-965
1.0,84,-100,-302,-740,590
1.0,-675,-828,-334,688,-823
1.0,14,84,-569,62,990
0.0,-668,427,-1000,-301,898
0.0,-228,6,-626,281,-822
0.0,-894,-393,160,-317,117
0.0,562,693,268,565,-488
1.0,-559,-848,546,-684,705
1.0,544,909,570,374,718
1.0,601,-498,832,673,623
0.0,-107,244,-906,-847,122
1.0,280,44,373,-798,853
0.0,-742,-175,-583,616,-853
1.0,-397,-87,519,861,353
0.0,234,545,285,-765,-422
0.0,-882,-343,-145,-545,-215
0.0,534,709,-955,-840,-204
0.0,117,933,-846,-498,981
1.0,821,-514,562,856,72
1.0,636,-413,11,-498,41
1.0,567,-208,-246,244,381
1.0,-584,-986,-568,340,636
1.0,468,425,888,896,-401
1.0,-56,-751,999,980,501
1.0,-681,-949,-285,-141,310
1.0,-196,-513,-285,-332,861
0.0,-915,805,-721,92,-42
1.0,557,682,102,551,149
0.0,355,-630,899,-275,-961
0.0,-683,-209,-293,-747,588
0.0,7,-364,-941,-668,-561
1.0,-85,198,-284,-472,934
0.0,-644,-577,387,214,-689
0.0,-528,618,731,-9,-250
0.0,-15,861,55,-215,730
1.0,110,-372,400,-44,935
1.0,128,-26,28,886,425
0.0,441,644,-747,-424,-66
0.0,-873,735,958,738,790
1.0,-325,-651,946,-414,809
1.0,874,-533,484,-236,-633
0.0,234,754,28,-121,-351
1.0,246,-601,-262,499,-865
1.0,-809,-681,452,693,-235
1.0,728,-384,-772,414,57
0.0,226,897,413,-581,-381
1.0,886,812,186,-961,980
1.0,354,-3,-366,775,941
1.0,194,-701,97,-975,941
1.0,481,-85,767,-428,175
1.0,665,8,551,893,565
1.0,-622,-767,424,-526,387
1.0,-93,273,-134,512,239
0.0,-297,-239,449,-555,-394
0.0,-160,495,274,-848,52
1.0,793,717,-354,492,-512
1.0,-94,-416,693,732,503
0.0,831,827,-866,-975,-504
1.0,-228,-552,-56,840,-986
0.0,-878,-415,-795,-696,-364
0.0,-395,584,-963,180,-160
0.0,-746,-659,-117,789,-718
0.0,-993,-49,-252,672,97
1.0,767,-822,144,953,-913
1.0,-524,-971,845,-588,362
1.0,-151,-835,973,751,539
0.0,188,115,105,-312,-952
0.0,-658,946,128,-146,-563
0.0,-336,-396,-240,-245,-460
0.0,144,692,383,400,-136
0.0,-695,612,-22,-631,212
1.0,-276,151,-408,442,853
0.0,-786,796,589,155,-231
0.0,621,-922,909,-647,-909
1.0,-201,-691,319,357,485
0.0,-533,999,191,-341,587
1.0,188,-788,536,929,614
0.0,427,809,-549,-660,944
1.0,656,-507,-679,202,916
1.0,93,277,83,546,392
1.0,311,925,-381,309,682
1.0,730,-777,306,376,137
0.0,-590,415,888,807,-814
1.0,344,-971,352,696,-256
1.0,366,-236,915,619,501
1.0,989,430,-437,477,338
1.0,-167,-354,61,-209,743
1.0,-651,-820,257,-217,786
0.0,-604,-681,-474,343,-467
0.0,-296,-111,106,-518,674
1.0,149,-707,-72,618,-518
0.0,-487,456,22,-434,858
1.0,-982,-466,169,20,556
1.0,789,-200,-732,552,773
0.0,-333,321,105,-33,299
0.0,-746,120,779,159,-30
0.0,-879,308,-469,-244,-385
1.0,655,-818,216,308,-480
0.0,-840,-758,696,-230,-52
1.0,519,-879,395,-51,3
0.0,-59,546,-807,-930,495
1.0,-591,212,-723,359,904
1.0,58,114,747,428,905
1.0,254,-447,208,-208,655
0.0,-261,-864,300,-308,-861
0.0,-525,-914,491,-414,5
1.0,900,-876,418,-426,-93
1.0,972,195,920,-118,132
0.0,5,992,886,-724,-777
1.0,88,-968,81,-384,381
0.0,-142,-647,-669,-431,-729
0.0,-453,337,918,668,-493
1.0,585,-478,-268,798,896
1.0,-119,-288,827,6,47
0.0,-166,-221,933,-54,-635
1.0,444,110,968,539,855
1.0,-477,665,-112,730,621
0.0,-98,229,676,-538,583
0.0,245,-129,295,-327,-159
0.0,-565,645,262,363,-600
0.0,86,-826,957,-731,-317
1.0,105,-143,370,94,512
0.0,125,774,42,-547,-213
0.0,-970,-954,-605,-465,-114
0.0,233,-175,-219,-954,-438
0.0,-521,697,112,-70,332
0.0,-489,22,605,-638,852
0.0,-713,-318,-316,12,-596
1.0,91,151,-526,955,-383
1.0,421,420,996,876,206
1.0,768,-781,-119,322,-295
0.0,-773,888,-468,378,-226
0.0,-490,-230,-700,-671,-712
0.0,-852,539,905,-41,731
1.0,-321,-439,-386,882,-669
0.0,-50,95,-487,-553,-371
0.0,-418,690,-981,-468,142
0.0,875,840,-374,-170,-764
1.0,953,708,408,-465,453
0.0,-885,121,-412,-675,363
0.0,-799,592,-401,353,-220
1.0,-577,-632,-764,542,54
1.0,267,841,-517,870,211
0.0,258,681,855,-881,-628
0.0,823,749,-130,-347,-583
1.0,606,-263,87,-791,5
1.0,-655,-607,351,264,782
0.0,-293,858,-896,-860,-832
1.0,-425,-805,932,-817,619
1.0,-511,-674,-930,637,-584
1.0,407,635,94,853,-108
0.0,-897,-718,-35,-866,776
0.0,-291,-367,-790,-95,-887
0.0,-161,643,407,664,-769
1.0,737,-725,-971,-340,215
0.0,40,-29,835,-949,-229
0.0,394,775,853,-63,-857
1.0,-20,-716,-389,-530,384
0.0,-521,-28,752,-623,-643
0.0,-414,258,-186,-465,-857
0.0,-73,-995,-384,-904,-449
0.0,206,376,979,486,-395
0.0,-902,-851,-739,-375,105
0.0,-333,675,-196,-186,-48
0.0,-933,-526,-602,256,-545
1.0,482,13,-970,839,696
0.0,-445,-693,5,-566,-217
1.0,941,-559,-588,725,-262
1.0,-377,-517,-151,-916,989
0.0,-812,-415,509,971,-740
1.0,562,557,64,758,-757
0.0,7,715,376,-332,778
0.0,217,-350,144,-562,-404
1.0,176,-542,-728,946,-473
0.0,-600,-75,52,-107,-370
0.0,-513,651,43,-237,509
0.0,-870,-400,703,-958,-365
0.0,-963,493,-919,-137,227
1.0,774,57,-128,-280,843
1.0,-216,-632,686,665,-99
1.0,-135,188,-324,72,279
1.0,126,-133,-557,613,345
1.0,246,-424,-253,-67,16
0.0,-581,431,-339,577,364
1.0,-416,191,584,328,591
0.0,-944,856,820,-596,92
1.0,214,-971,-394,-396,141
1.0,605,-811,-975,811,-626
1.0,6,-809,-860,-544,422
0.0,-436,-619,638,-269,-738
1.0,469,-493,-655,871,-239
1.0,528,-39,-84,944,950
1.0,164,-370,-498,723,-211
0.0,80,74,596,-95,-375
1.0,-263,239,-799,153,736
1.0,-949,-765,-380,-176,496
1.0,218,-328,-302,574,-324
1.0,309,-624,-886,377,-243
1.0,-51,-849,-488,506,839
0.0,-958,648,386,-228,297
0.0,-536,99,-327,-912,-9
0.0,875,81,-345,-673,-989
1.0,568,-961,569,860,-946
0.0,-820,-530,763,242,-40
0.0,434,857,-234,164,-498
1.0,446,-972,25,479,462
0.0,907,776,990,564,-886
0.0,-719,338,495,-522,-940
1.0,-73,-616,226,754,-502
0.0,129,406,-35,-597,40
1.0,-127,-544,592,25,93
0.0,-501,326,70,-735,746
0.0,-399,118,-178,-922,372
0.0,-915,-50,-492,-350,-259
1.0,331,-358,130,-565,-114
0.0,-115,-60,534,-929,933
0.0,811,811,831,-379,-533
1.0,880,-946,218,77,748
0.0,-572,712,-125,371,759
0.0,-125,-152,-455,-390,-57
1.0,669,-716,659,-872,215
0.0,75,790,-188,-160,537
0.0,-411,871,118,-896,237
1.0,905,411,-498,-785,810
0.0,-107,192,-744,-523,-64
1.0,377,-707,-917,80,73
0.0,-13,45,131,273,-829
1.0,360,987,-756,452,243
1.0,-677,-184,861,469,36
1.0,-871,-587,19,615,800
1.0,168,560,-13,481,495
1.0,-684,-260,480,-334,860
1.0,694,-49,137,125,481
1.0,298,498,643,806,-51
1.0,671,125,311,252,-74
0.0,-970,-754,-516,-767,-176
0.0,924,926,378,-598,-94
1.0,-156,373,-31,175,691
1.0,-723,-816,726,952,-229
0.0,265,176,36,-707,377
0.0,714,766,-665,-705,-11
0.0,-685,649,-931,597,-182
1.0,637,36,-718,185,59
1.0,-548,-903,132,905,911
0.0,-864,-570,256,-684,689
1.0,630,428,325,-9,436
1.0,752,-964,840,96,107
0.0,348,775,534,561,-485
0.0,-864,-195,912,62,-74
0.0,426,343,365,295,-459
1.0,773,401,857,425,-339
1.0,-620,-922,-561,867,605
0.0,-938,-585,525,-427,-718
1.0,606,351,-276,624,532
0.0,296,-126,225,-984,-45
1.0,-626,-381,-798,928,-415
0.0,-459,-806,-834,-947,-947
0.0,-266,762,-921,-865,-78
1.0,981,128,-139,403,698
0.0,421,-263,35,-244,-812
0.0,180,909,-384,-336,76
0.0,-1000,367,998,-1,-583
1.0,-378,-20,-850,379,857
1.0,-393,-539,21,850,108
1.0,291,-160,-377,-255,633
0.0,-711,869,785,-897,-701
1.0,21,-510,342,641,-980
0.0,346,283,414,145,-413
0.0,-980,-109,-241,238,359
1.0,921,479,470,706,304
0.0,-386,611,67,-75,618
1.0,-382,-125,576,-193,751
0.0,-65,-772,-429,-657,-860
1.0,-125,452,463,260,522
0.0,-362,246,-874,981,-722
0.0,-530,-244,957,-903,284
0.0,-284,283,784,-874,193
0.0,164,-859,-770,-492,-826
1.0,188,-634,755,161,569
1.0,550,771,471,252,790
0.0,132,863,-134,-558,33
1.0,295,-695,-918,574,-510
1.0,244,-748,823,67,-763
0.0,998,841,105,-421,-847
0.0,-172,330,-933,-234,-83
1.0,428,408,248,-695,870
1.0,780,-445,621,-55,-991
1.0,861,738,357,-714,593
0.0,-602,-513,713,-836,-505
0.0,-868,855,-427,-866,-251
1.0,-926,-65,-70,80,964
0.0,915,772,3,-328,-925
0.0,-458,487,963,-510,-699
0.0,927,596,169,-51,-378
0.0,-890,779,842,870,-727
0.0,491,534,650,630,-997
0.0,560,-6,-412,-848,-803
1.0,144,104,858,633,666
1.0,932,433,-1000,970,-808
1.0,117,15,912,234,758
0.0,32,105,-366,-870,-654
1.0,954,453,79,537,328
0.0,-372,-946,-357,311,-1000
1.0,728,488,-527,804,108
0.0,553,283,-955,-208,-345
1.0,151,28,-638,-16,977
1.0,846,606,713,410,61
0.0,-254,296,-799,-945,-686
1.0,-249,184,120,-338,976
1.0,717,-252,747,530,-830
1.0,384,-713,-691,-600,-108
1.0,900,-675,241,-286,569
0.0,-756,742,790,-146,-810
0.0,-108,-181,-803,-4,-210
1.0,193,515,785,805,260
0.0,-635,993,-496,841,501
0.0,293,-812,365,-885,-273
0.0,-940,821,-724,662,-977
1.0,465,565,-678,587,-261
0.0,284,995,942,-994,-793
0.0,47,645,261,411,-770
0.0,324,-468,-694,-609,-864
1.0,569,141,-484,545,-658
1.0,568,20,-27,-197,948
1.0,463,-667,298,-986,406
1.0,614,-89,945,-946,878
1.0,126,-596,807,54,912
0.0,-347,705,657,-828,-808
1.0,-111,-736,-13,-77,447
1.0,41,449,-872,179,509
0.0,-515,-841,509,-929,596
1.0,-366,-32,324,-42,974
1.0,-429,-749,486,-430,883
0.0,-75,560,-966,96,-497
0.0,-956,355,638,660,83
0.0,-955,850,377,194,806
0.0,-800,-236,792,-730,980
0.0,-772,683,310,564,-233
1.0,-603,-577,-134,956,864
0.0,-704,-73,-853,-322,401
0.0,340,-220,498,-276,-978
1.0,478,-912,848,-807,196
1.0,587,-788,787,144,903
1.0,-708,-650,-616,966,-361
1.0,-799,69,402,635,580
1.0,494,842,431,591,625
0.0,609,542,126,-72,-999
1.0,503,766,369,377,539
0.0,-105,881,-898,-186,-506
1.0,833,783,321,970,-834
0.0,-501,638,-228,-999,-287
0.0,-574,-194,20,-341,-795
0.0,-543,805,725,-736,-811
1.0,421,101,524,332,946
1.0,931,585,109,-404,791
1.0,-538,596,645,958,538
0.0,-393,843,-748,-142,316
0.0,-921,-343,925,-715,-140
0.0,711,479,533,-380,-768
0.0,-505,-652,618,-761,600
0.0,-812,-24,-722,439,167
0.0,59,-592,410,-820,-788
0.0,-591,702,-285,208,-701
0.0,-157,970,-518,402,126
1.0,-266,-505,-785,755,652
0.0,-748,-403,-233,435,-762
1.0,447,-868,856,-182,124
0.0,-512,-65,301,818,-514
1.0,775,-115,-953,-107,530
0.0,-235,-397,605,-536,-735
0.0,-960,44,107,-399,-387
0.0,-66,-768,788,-987,62
1.0,942,-806,621,255,-997
1.0,-331,-196,936,443,705
1.0,887,-418,751,-934,27
1.0,-501,-583,-39,795,129
1.0,468,206,508,-320,185
1.0,-616,-398,205,224,844
1.0,995,80,426,-818,433
1.0,22,-505,569,838,601
0.0,-46,724,-854,164,190
1.0,434,-936,-578,-508,-74
