0.0,-965,337,679,784
1.0,209,-723,-333,291
1.0,609,594,305,558
1.0,477,-16,683,-845
0.0,-771,-22,-850,-34
0.0,-654,190,-529,-481
1.0,-11,-665,178,-268
1.0,713,822,649,-559
0.0,-2,582,-304,297
0.0,-567,-749,364,742
1.0,623,878,-706,-185
1.0,981,860,-569,364
0.0,-67,139,-414,146
1.0,464,-433,-408,-31
0.0,-995,892,-856,-421
1.0,446,-40,489,-16
0.0,-486,899,576,17
0.0,-600,289,190,596
1.0,530,-368,-511,322
1.0,866,140,489,409
1.0,983,-692,-599,-18
1.0,383,252,806,259
0.0,248,199,-36,758
1.0,65,-860,-316,-514
1.0,163,-49,485,-676
1.0,279,255,409,-286
1.0,819,-22,741,-244
1.0,860,818,681,795
0.0,256,-42,-465,926
1.0,645,-60,-844,-859
0.0,-732,-267,-262,212
0.0,-360,204,-105,164
0.0,-643,-892,-320,698
0.0,-508,789,-897,400
0.0,-197,521,-242,-733
1.0,291,-454,59,473
1.0,628,-317,-433,-978
0.0,-152,825,532,-458
0.0,-703,466,307,-606
0.0,-588,-166,-740,-396
1.0,326,-291,-274,805
1.0,984,-66,852,4
0.0,-724,-698,-872,-190
0.0,-964,-5,-870,-285
1.0,228,-639,605,498
1.0,343,-838,649,-827
1.0,719,-339,121,-848
0.0,-578,-259,208,364
0.0,-87,-619,408,859
0.0,-220,646,-54,459
1.0,645,-189,-571,-893
1.0,501,-931,-110,-629
0.0,-996,647,-799,495
0.0,228,587,647,881
1.0,-143,-256,914,-849
0.0,-795,-729,-495,-684
0.0,-315,527,-175,950
0.0,256,326,-851,-393
1.0,361,-944,-923,-660
1.0,832,-612,871,164
0.0,334,-753,-815,977
0.0,528,991,-614,77
0.0,-951,-672,217,-692
0.0,-142,-190,-425,222
1.0,244,331,630,279
1.0,63,-394,-260,-249
0.0,-618,-749,36,-587
1.0,411,-833,689,-291
0.0,-147,78,-688,814
0.0,-566,263,203,554
1.0,610,-549,507,-146
0.0,-687,-620,-744,23
1.0,-200,-520,824,570
1.0,640,-9,-394,-499
1.0,972,-84,-523,2
1.0,440,-677,-424,-381
0.0,-395,-503,-171,-136
0.0,-813,706,946,157
0.0,-743,111,834,-264
1.0,825,-402,460,534
1.0,176,-220,993,507
1.0,568,613,300,228
1.0,688,-232,24,-829
1.0,107,-373,250,589
1.0,247,-925,6,596
1.0,241,664,507,-260
1.0,-291,317,316,-918
1.0,15,82,634,-639
1.0,786,-187,-492,-34
0.0,-565,-523,246,788
1.0,732,-602,-276,501
1.0,4,-100,923,-316
1.0,853,-769,11,-299
1.0,-150,-591,383,151
1.0,447,-709,-973,-641
0.0,-78,643,-883,42
0.0,-698,900,-226,84
1.0,693,-578,-174,110
1.0,139,907,503,-50
0.0,-871,359,237,-163
0.0,-899,88,523,-212
1.0,501,942,23,-381
1.0,580,-611,887,-420
1.0,200,-911,-953,55
0.0,-557,-857,-358,-347
0.0,82,667,-656,-953
1.0,582,-79,-816,-933
1.0,698,255,-629,128
0.0,-521,248,-363,-282
0.0,-45,-442,-896,-509
0.0,-846,-545,-134,845
1.0,846,690,504,-310
1.0,527,-567,654,698
1.0,63,82,-669,-612
1.0,932,240,-192,76
1.0,528,711,368,48
0.0,-590,-368,563,180
1.0,343,-32,355,-720
0.0,-503,877,-606,-627
0.0,102,-273,-86,643
0.0,-385,-460,114,198
1.0,-103,201,462,-184
1.0,302,-377,-694,-895
0.0,-294,-916,-951,-632
1.0,521,258,-405,831
0.0,-492,-596,186,835
1.0,965,619,625,837
0.0,-742,-127,-73,-627
0.0,-239,306,-273,477
1.0,936,136,686,7
0.0,-448,562,-674,131
1.0,219,-135,692,-842
0.0,-697,754,-501,-494
1.0,406,23,-619,20
1.0,-421,-863,592,173
1.0,239,599,367,318
0.0,-714,660,-312,-492
0.0,-783,528,444,507
0.0,-378,70,603,-234
1.0,941,24,927,193
0.0,50,786,-330,903
0.0,143,969,-872,292
0.0,-935,277,575,239
1.0,602,134,-641,-474
1.0,732,-250,-483,162
0.0,-184,845,-471,-781
1.0,279,639,987,418
1.0,775,-421,-405,248
0.0,-992,88,-348,690
0.0,-867,111,994,311
0.0,-789,-279,402,166
1.0,75,-870,805,243
1.0,111,-408,-513,6
1.0,-117,-738,578,894
1.0,942,-956,691,957
0.0,-99,677,-446,960
0.0,-346,852,533,-174
1.0,351,-936,-87,-110
0.0,-465,625,809,713
1.0,713,-794,-802,-833
1.0,553,-462,626,-642
1.0,856,-719,178,-101
0.0,-882,393,-205,218
0.0,163,735,787,951
1.0,641,-284,922,-717
0.0,-698,-671,472,-286
0.0,-902,384,782,-623
0.0,-921,826,-651,-297
1.0,513,410,673,-299
0.0,-430,-118,535,560
0.0,-446,317,-839,-378
1.0,72,-64,-407,-550
0.0,-411,72,442,830
1.0,561,153,-827,675
0.0,15,948,-450,630
1.0,914,844,-299,157
0.0,-665,-77,82,542
1.0,826,539,496,387
1.0,983,-334,-322,788
1.0,367,900,262,-858
1.0,919,140,93,550
0.0,-686,777,751,-913
1.0,517,612,-275,-107
0.0,-866,651,-113,818
0.0,209,981,650,755
1.0,-73,-744,255,-204
1.0,-153,-46,918,349
0.0,-812,-305,-829,-50
0.0,-20,758,968,637
0.0,-945,257,932,241
0.0,-606,806,-774,648
1.0,378,712,292,-114
0.0,194,244,33,938
0.0,-50,393,553,682
0.0,-199,863,11,40
1.0,444,900,486,-293
1.0,36,-715,618,314
1.0,-28,899,960,-895
0.0,-803,-666,-817,-880
1.0,694,-129,-863,-216
0.0,-411,-176,117,-67
0.0,-262,571,311,221
1.0,315,284,226,44
1.0,55,-446,-32,-392
0.0,-782,-787,-490,426
0.0,-635,459,80,889
1.0,738,743,-528,-966
1.0,587,-584,-32,-549
1.0,694,-509,233,-635
0.0,-59,296,-990,-433
0.0,-643,-654,-778,350
1.0,618,246,-323,-491
0.0,-256,469,605,-366
0.0,-186,-29,-473,492
1.0,287,-503,-83,-690
1.0,812,-314,333,930
1.0,941,438,179,516
1.0,620,890,240,-504
1.0,252,-596,-289,893
